x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
46-65y	26-45y	0.9981524277649142	6197	22010	22267	78940	2021-01-31	Canada	1.0702621872136513	6568	1.0590731192791494	6652	0.9375248930699952	0.94247735080303	0.9814066629173249	1.013898438369528	0.913282264552945	0.969982218810167
46-65y	46-65y	1.0702621872136513	6568	22010	22010	78940	2021-01-31	Canada	1.0702621872136513	6568	1.0702621872136513	6568	1	1.0105649626364963	1.0554922505807733	1.0838253404703204	0.9925128165924767	1.0219756176776515
46-65y	6-11y	0.8871863435655911	1056	22010	4269	78940	2021-01-31	Canada	1.0702621872136513	6568	2.0878142723358035	482	0.5618523521701948	0.8377007473945219	0.8480770845388644	0.9211396247243392	0.8021576777079281	0.869199843175434
46-65y	65-80y	0.99988108621064	2012	22010	7217	78940	2021-01-31	Canada	1.0702621872136513	6568	1.3397876885647635	884	0.8297596628681316	0.9441095879113636	0.9710592707188068	1.0320110291487734	0.9201785709194653	0.9776269971371552
46-65y	81y+	0.9151436495245696	1669	22010	6541	78940	2021-01-31	Canada	1.0702621872136513	6568	2.553553244910252	1384	0.5050718871673923	0.8640986470768472	0.8818243324249267	0.9677891876717937	0.8285264632804374	0.9144687095319812
6-11y	0-5y	1.64944448262741	280	4269	3139	78940	2021-01-31	Canada	2.0878142723358035	482	1.762532754185112	220	0.8567770495834033	1.5574415520526974	1.4524558313536382	1.8169191546648773	1.3523093624289646	1.7172593885604286
6-11y	12-17y	1.23348471430491	342	4269	5127	78940	2021-01-31	Canada	2.0878142723358035	482	1.5496021114406004	516	0.6782202443506308	1.1646832422151103	1.0627217596254765	1.297708488493146	1.0184409998172157	1.2286237642915787
6-11y	18-25y	0.8814920883600562	399	4269	8370	78940	2021-01-31	Canada	2.0878142723358035	482	1.3183540950284698	1170	0.517585740508866	0.8323241071022911	0.8067875703395826	0.9321149540035792	0.7588555794653982	0.886292763287535
6-11y	26-45y	1.0521699092561798	1267	4269	22267	78940	2021-01-31	Canada	2.0878142723358035	482	1.0590731192791494	6652	0.6687051542166662	0.9934818381306212	1.0120632139372776	1.0965704417959659	0.960339802799637	1.030285009484747
6-11y	46-65y	0.8871863435655911	1056	4269	22010	78940	2021-01-31	Canada	2.0878142723358035	482	1.0702621872136513	6568	0.5618523521701948	0.8377007473945219	0.8480770845388644	0.9211396247243392	0.8021576777079281	0.869199843175434
6-11y	6-11y	2.0878142723358035	482	4269	4269	78940	2021-01-31	Canada	2.0878142723358035	482	2.0878142723358035	482	1	1.9713598941656263	1.8487382901563771	2.478604130438632	1.7486762969415324	2.3607727877856477
6-11y	65-80y	0.6738605488660869	263	4269	7217	78940	2021-01-31	Canada	2.0878142723358035	482	1.3397876885647635	884	0.39319650096654574	0.6362738668362627	0.5998619292665104	0.7357062716796869	0.5702132638851475	0.6916734477224382
6-11y	81y+	0.5088612187950885	180	4269	6541	78940	2021-01-31	Canada	2.0878142723358035	482	2.553553244910252	1384	0.2192721075865245	0.48047789102743094	0.451390270587821	0.5933071697003783	0.42219834183327803	0.5604133026988951
65-80y	0-5y	0.7108521731745286	204	7217	3139	78940	2021-01-31	Canada	1.3397876885647635	884	1.762532754185112	220	0.45827127551300545	0.6712021674748625	0.6355179226011494	0.8047472254916443	0.602737184059967	0.7506237962714878
65-80y	12-17y	0.8363020866228906	392	7217	5127	78940	2021-01-31	Canada	1.3397876885647635	884	1.5496021114406004	516	0.5788779946695582	0.7896547192058975	0.7436596109687177	0.8933257330310039	0.7007518060467581	0.83576592761891
65-80y	18-25y	0.9356813835115516	716	7217	8370	78940	2021-01-31	Canada	1.3397876885647635	884	1.3183540950284698	1170	0.7040116439889165	0.8834908246452486	0.9087591681532867	0.9883376171547983	0.8518697654698051	0.9397936547871869
65-80y	26-45y	0.904341579485108	1841	7217	22267	78940	2021-01-31	Canada	1.3397876885647635	884	1.0590731192791494	6652	0.753975867651885	0.853899096316071	0.8800267987904618	0.9262406021593473	0.8249525916973834	0.8839677704078992
65-80y	46-65y	0.99988108621064	2012	7217	22010	78940	2021-01-31	Canada	1.3397876885647635	884	1.0702621872136513	6568	0.8297596628681316	0.9441095879113636	0.9710592707188068	1.0320110291487734	0.9201785709194653	0.9776269971371552
65-80y	6-11y	0.6738605488660869	263	7217	4269	78940	2021-01-31	Canada	1.3397876885647635	884	2.0878142723358035	482	0.39319650096654574	0.6362738668362627	0.5998619292665104	0.7357062716796869	0.5702132638851475	0.6916734477224382
65-80y	65-80y	1.3397876885647635	884	7217	7217	78940	2021-01-31	Canada	1.3397876885647635	884	1.3397876885647635	884	1	1.2650568352416316	1.2280523411607955	1.4506623651123967	1.1453750754508671	1.3713854801083296
65-80y	81y+	1.5133690673321245	905	7217	6541	78940	2021-01-31	Canada	1.3397876885647635	884	2.553553244910252	1384	0.7774140991969903	1.4289561691096346	1.4206319520878015	1.5963766323229178	1.3389126463136125	1.5162322349721173
81y+	0-5y	0.5305676708081779	138	6541	3139	78940	2021-01-31	Canada	2.553553244910252	1384	1.762532754185112	220	0.2458559310075763	0.5009735977146743	0.4741887060862947	0.6186146995505212	0.44623650076414734	0.5867727069363486
81y+	12-17y	0.5508147181748696	234	6541	5127	78940	2021-01-31	Canada	2.553553244910252	1384	1.5496021114406004	516	0.2684834817781492	0.5200913026191976	0.5016268488430765	0.6281122483270348	0.47602350916448066	0.5958975089389442
81y+	18-25y	0.8175429607966805	567	6541	8370	78940	2021-01-31	Canada	2.553553244910252	1384	1.3183540950284698	1170	0.4222946930386094	0.7719419423591218	0.7401187010812802	0.8921083347390313	0.6979640908335789	0.8391041650058124
81y+	26-45y	0.7934733488782068	1464	6541	22267	78940	2021-01-31	Canada	2.553553244910252	1384	1.0590731192791494	6652	0.4392778377213918	0.749214888409479	0.7483468045006758	0.8268222510631235	0.6930978884509251	0.7893673889568071
81y+	46-65y	0.9151436495245696	1669	6541	22010	78940	2021-01-31	Canada	2.553553244910252	1384	1.0702621872136513	6568	0.5050718871673923	0.8640986470768472	0.8818243324249267	0.9677891876717937	0.8285264632804374	0.9144687095319812
81y+	6-11y	0.5088612187950885	180	6541	4269	78940	2021-01-31	Canada	2.553553244910252	1384	2.0878142723358035	482	0.2192721075865245	0.48047789102743094	0.451390270587821	0.5933071697003783	0.42219834183327803	0.5604133026988951
81y+	65-80y	1.5133690673321245	905	6541	7217	78940	2021-01-31	Canada	2.553553244910252	1384	1.3397876885647635	884	0.7774140991969903	1.4289561691096346	1.4206319520878015	1.5963766323229178	1.3389126463136125	1.5162322349721173
81y+	81y+	2.553553244910252	1384	6541	6541	78940	2021-01-31	Canada	2.553553244910252	1384	2.553553244910252	1384	1	2.41112081727493	2.299664475068682	2.7109681697904797	2.175657877872637	2.5445432764417246
0-5y	0-5y	1.5363766158997865	678	8480	8480	162952	2021-02-28	Canada	1.5363766158997865	678	1.5363766158997865	678	1	1.46526208836627	1.4237137539197042	1.7059651170257908	1.353837690484895	1.6185332862407131
0-5y	12-17y	1.019458817083173	670	8480	12629	162952	2021-02-28	Canada	1.5363766158997865	678	1.3976803774938902	1368	0.6949141201950657	0.972270952228638	0.9666007539076427	1.0703142427786567	0.9134813120571639	1.021889689191187
0-5y	18-25y	0.880692168329913	1112	8480	24263	162952	2021-02-28	Canada	1.5363766158997865	678	1.2505956851012825	4518	0.6320064020826989	0.8399274191108094	0.814505327464331	0.9261193367968337	0.7756270430107997	0.8798730498228423
0-5y	26-45y	1.0685074385652376	3000	8480	53952	162952	2021-02-28	Canada	1.5363766158997865	678	1.0485336569465245	18730	0.8267269079237143	1.0190492517683023	1.0412029094051163	1.1083304462827561	0.9900266879378352	1.0473603102602664
0-5y	46-65y	0.8891980474705422	1710	8480	36954	162952	2021-02-28	Canada	1.5363766158997865	678	1.0667786253741434	8940	0.6831694348243228	0.8480395851669753	0.8546772669756246	0.915565199413545	0.8144525246393323	0.8766459029930482
0-5y	6-11y	1.3306085867117623	727	8480	10499	162952	2021-02-28	Canada	1.5363766158997865	678	1.549262856877384	1048	0.8624524014882229	1.2690184791842345	1.2958121260569335	1.4079533551719527	1.2284935288341483	1.340019407203721
0-5y	65-80y	0.7149830818291646	412	8480	11073	162952	2021-02-28	Canada	1.5363766158997865	678	2.7138437183076287	2042	0.3364451843000724	0.6818885374755586	0.6213010470588944	0.7756525160472881	0.5879140381706913	0.7404855072776071
0-5y	81y+	0.6440498962670946	171	8480	5102	162952	2021-02-28	Canada	1.5363766158997865	678	3.4179950875906497	546	0.2599925620491296	0.6142386484213176	0.5250033917451609	0.7693322536017937	0.5002194353592575	0.7380439108339112
12-17y	0-5y	1.019458817083173	670	12629	8480	162952	2021-02-28	Canada	1.3976803774938902	1368	1.5363766158997865	678	0.6949141201950657	0.972270952228638	0.9666007539076427	1.0703142427786567	0.9134813120571639	1.021889689191187
12-17y	12-17y	1.3976803774938902	1368	12629	12629	162952	2021-02-28	Canada	1.3976803774938902	1368	1.3976803774938902	1368	1	1.3329857064999988	1.296900505197431	1.4982229360411934	1.2298411781394665	1.4237665537718842
12-17y	18-25y	0.9471312250135172	1781	12629	24263	162952	2021-02-28	Canada	1.3976803774938902	1368	1.2505956851012825	4518	0.7152813397296488	0.9032911997996276	0.9072962462561356	0.9749030686915794	0.8617132879960896	0.9276369843435014
12-17y	26-45y	1.002068030698987	4190	12629	53952	162952	2021-02-28	Canada	1.3976803774938902	1368	1.0485336569465245	18730	0.8192807469753691	0.955685136152089	0.9845991145890856	1.025186953149099	0.9352148364030801	0.9855154064761475
12-17y	46-65y	0.99825945830414	2859	12629	36954	162952	2021-02-28	Canada	1.3976803774938902	1368	1.0667786253741434	8940	0.8101246213813318	0.9520528517999224	0.9815297800965648	1.026308990883682	0.9387486836364187	0.9733650539938
12-17y	6-11y	1.0544599449841083	858	12629	10499	162952	2021-02-28	Canada	1.3976803774938902	1368	1.549262856877384	1048	0.7156296278025022	1.0056519769282772	1.0036180734735702	1.113058948719445	0.9509300730190391	1.0543546733916398
12-17y	65-80y	0.766745665719569	658	12629	11073	162952	2021-02-28	Canada	1.3976803774938902	1368	2.7138437183076287	2042	0.3729739375734322	0.7312551777807866	0.7015509634404257	0.8188644972333581	0.6704416261987043	0.784140563867262
12-17y	81y+	0.6196070818071652	245	12629	5102	162952	2021-02-28	Canada	1.3976803774938902	1368	3.4179950875906497	546	0.2573292516489326	0.5909272227002679	0.5517478474393211	0.6916432729344879	0.5269142352963267	0.6591343787440047
18-25y	0-5y	0.880692168329913	1112	24263	8480	162952	2021-02-28	Canada	1.2505956851012825	4518	1.5363766158997865	678	0.6320064020826989	0.8399274191108094	0.814505327464331	0.9261193367968337	0.7756270430107997	0.8798730498228423
18-25y	12-17y	0.9471312250135172	1781	24263	12629	162952	2021-02-28	Canada	1.2505956851012825	4518	1.3976803774938902	1368	0.7152813397296488	0.9032911997996276	0.9072962462561356	0.9749030686915794	0.8617132879960896	0.9276369843435014
18-25y	18-25y	1.2505956851012825	4518	24263	24263	162952	2021-02-28	Canada	1.2505956851012825	4518	1.2505956851012825	4518	1	1.19270914845327	1.2191876311151837	1.3020121866566643	1.1536921129261737	1.2420472545867378
18-25y	26-45y	1.0344480194582313	8310	24263	53952	162952	2021-02-28	Canada	1.2505956851012825	4518	1.0485336569465245	18730	0.8998606564142763	0.9865663468263742	1.0227061684355607	1.0471488896824712	0.9667619562351926	0.995808258813629
18-25y	46-65y	0.9677726737136028	5325	24263	36954	162952	2021-02-28	Canada	1.2505956851012825	4518	1.0667786253741434	8940	0.8352320722111202	0.9229772142287652	0.950016114343412	0.997680306508709	0.900825879332209	0.9579790221786819
18-25y	6-11y	0.8175194936262891	1278	24263	10499	162952	2021-02-28	Canada	1.2505956851012825	4518	1.549262856877384	1048	0.5839719981342674	0.7796788288198772	0.7590502395057476	0.8612916078891699	0.7202313593316096	0.8157695565023857
18-25y	65-80y	0.7757476052847666	1279	24263	11073	162952	2021-02-28	Canada	1.2505956851012825	4518	2.7138437183076287	2042	0.3913529890847734	0.7398404430276958	0.7076300755248233	0.8150696893084424	0.6748436288014814	0.7810993390538075
18-25y	81y+	0.8687977394846649	660	24263	5102	162952	2021-02-28	Canada	1.2505956851012825	4518	3.4179950875906497	546	0.3721884319210578	0.8285835497305107	0.7903127540222159	0.9421143842637391	0.7514464353625927	0.8947525262397229
26-45y	0-5y	1.0685074385652376	3000	53952	8480	162952	2021-02-28	Canada	1.0485336569465245	18730	1.5363766158997865	678	0.8267269079237143	1.0190492517683023	1.0412029094051163	1.1083304462827561	0.9900266879378352	1.0473603102602664
26-45y	12-17y	1.002068030698987	4190	53952	12629	162952	2021-02-28	Canada	1.0485336569465245	18730	1.3976803774938902	1368	0.8192807469753691	0.955685136152089	0.9845991145890856	1.025186953149099	0.9352148364030801	0.9855154064761475
26-45y	18-25y	1.0344480194582313	8310	53952	24263	162952	2021-02-28	Canada	1.0485336569465245	18730	1.2505956851012825	4518	0.8998606564142763	0.9865663468263742	1.0227061684355607	1.0471488896824712	0.9667619562351926	0.995808258813629
26-45y	26-45y	1.0485336569465245	18730	53952	53952	162952	2021-02-28	Canada	1.0485336569465245	18730	1.0485336569465245	18730	1	1	1.0395562711049837	1.061963777360983	1	1
26-45y	46-65y	0.9769393701876226	11953	53952	36954	162952	2021-02-28	Canada	1.0485336569465245	18730	1.0667786253741434	8940	0.9236833524323336	0.9317196102532422	0.9652906162620901	0.9921724542279347	0.9107882137305074	0.9495839044488444
26-45y	6-11y	1.022401869784921	3554	53952	10499	162952	2021-02-28	Canada	1.0485336569465245	18730	1.549262856877384	1048	0.7871300653028935	0.9750777793459652	0.9939901511522775	1.0486016081428722	0.946150547879983	1.0047643771976955
26-45y	65-80y	0.7741038701134572	2838	53952	11073	162952	2021-02-28	Canada	1.0485336569465245	18730	2.7138437183076287	2042	0.4114971960042501	0.7382727917077598	0.7238606312766558	0.8198815084487721	0.6848056736996868	0.7862205746283963
26-45y	81y+	0.8151652064491723	1377	53952	5102	162952	2021-02-28	Canada	1.0485336569465245	18730	3.4179950875906497	546	0.3650106170014766	0.7774335149365129	0.7633813450051833	0.8617053866304899	0.7245875704471998	0.822815767569433
46-65y	0-5y	0.8891980474705422	1710	36954	8480	162952	2021-02-28	Canada	1.0667786253741434	8940	1.5363766158997865	678	0.6831694348243228	0.8480395851669753	0.8546772669756246	0.915565199413545	0.8144525246393323	0.8766459029930482
46-65y	12-17y	0.99825945830414	2859	36954	12629	162952	2021-02-28	Canada	1.0667786253741434	8940	1.3976803774938902	1368	0.8101246213813318	0.9520528517999224	0.9815297800965648	1.026308990883682	0.9387486836364187	0.9733650539938
46-65y	18-25y	0.9677726737136028	5325	36954	24263	162952	2021-02-28	Canada	1.0667786253741434	8940	1.2505956851012825	4518	0.8352320722111202	0.9229772142287652	0.950016114343412	0.997680306508709	0.900825879332209	0.9579790221786819
46-65y	26-45y	0.9769393701876226	11953	36954	53952	162952	2021-02-28	Canada	1.0667786253741434	8940	1.0485336569465245	18730	0.9236833524323336	0.9317196102532422	0.9652906162620901	0.9921724542279347	0.9107882137305074	0.9495839044488444
46-65y	46-65y	1.0667786253741434	8940	36954	36954	162952	2021-02-28	Canada	1.0667786253741434	8940	1.0667786253741434	8940	1	1.0174004604494535	1.0487701800634242	1.0824101881188795	0.9970298428707415	1.033795754740565
46-65y	6-11y	0.9277821700139702	2209	36954	10499	162952	2021-02-28	Canada	1.0667786253741434	8940	1.549262856877384	1048	0.7093023381383566	0.884837757822482	0.9015361175519934	0.9440573365232376	0.856853912453887	0.9033199590734986
46-65y	65-80y	1.0644662605303166	2673	36954	11073	162952	2021-02-28	Canada	1.0667786253741434	8940	2.7138437183076287	2042	0.5631169494140388	1.0151951284331588	0.9922600970141482	1.11027308858863	0.9478147655299713	1.0536051044290453
46-65y	81y+	1.1106083034949932	1285	36954	5102	162952	2021-02-28	Canada	1.0667786253741434	8940	3.4179950875906497	546	0.4952795278318702	1.0592013867530383	1.0612926467801118	1.158015095289797	1.0092631486566161	1.1057268921828585
6-11y	0-5y	1.3306085867117623	727	10499	8480	162952	2021-02-28	Canada	1.549262856877384	1048	1.5363766158997865	678	0.8624524014882229	1.2690184791842345	1.2958121260569335	1.4079533551719527	1.2284935288341483	1.340019407203721
6-11y	12-17y	1.0544599449841083	858	10499	12629	162952	2021-02-28	Canada	1.549262856877384	1048	1.3976803774938902	1368	0.7156296278025022	1.0056519769282772	1.0036180734735702	1.113058948719445	0.9509300730190391	1.0543546733916398
6-11y	18-25y	0.8175194936262891	1278	10499	24263	162952	2021-02-28	Canada	1.549262856877384	1048	1.2505956851012825	4518	0.5839719981342674	0.7796788288198772	0.7590502395057476	0.8612916078891699	0.7202313593316096	0.8157695565023857
6-11y	26-45y	1.022401869784921	3554	10499	53952	162952	2021-02-28	Canada	1.549262856877384	1048	1.0485336569465245	18730	0.7871300653028935	0.9750777793459652	0.9939901511522775	1.0486016081428722	0.946150547879983	1.0047643771976955
6-11y	46-65y	0.9277821700139702	2209	10499	36954	162952	2021-02-28	Canada	1.549262856877384	1048	1.0667786253741434	8940	0.7093023381383566	0.884837757822482	0.9015361175519934	0.9440573365232376	0.856853912453887	0.9033199590734986
6-11y	6-11y	1.549262856877384	1048	10499	10499	162952	2021-02-28	Canada	1.549262856877384	1048	1.549262856877384	1048	1	1.477551861700894	1.443516328480944	1.8085645278316136	1.3760359995668279	1.72417408717198
6-11y	65-80y	0.8255849337682962	589	10499	11073	162952	2021-02-28	Canada	1.549262856877384	1048	2.7138437183076287	2042	0.3873161128900311	0.7873709425527781	0.7319104726989583	0.8852806967056903	0.6924805701550325	0.8467506365986521
6-11y	81y+	0.7179320133865766	236	10499	5102	162952	2021-02-28	Canada	1.549262856877384	1048	3.4179950875906497	546	0.28906572656897256	0.6847009713329512	0.6129092369303643	0.8040809799112757	0.5817868999500256	0.7698552550315367
65-80y	0-5y	0.7149830818291646	412	11073	8480	162952	2021-02-28	Canada	2.7138437183076287	2042	1.5363766158997865	678	0.3364451843000724	0.6818885374755586	0.6213010470588944	0.7756525160472881	0.5879140381706913	0.7404855072776071
