x	y	RR	N_pairs	N_x	N_y	N_total	academic_year	state	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
School Aged	Seniors	0.8691272156158851	160	4457	1130	27358	2020-2021	Texas	1.3854698316609404	1006	4.1565142141123035	194	0.3136520092578579	0.8459374019348516
Seniors	Adult	0.8633494430736812	750	1130	21032	27358	2020-2021	Texas	4.1565142141123035	194	1.0274131556637562	16612	0.3330870135670813	0.8403137903328848
Seniors	Pre-School	0.8517956578490425	26	1130	739	27358	2020-2021	Texas	4.1565142141123035	194	2.805328855693152	56	0.24470406738796122	0.8290682800326256
Seniors	School Aged	0.8691272156158851	160	1130	4457	27358	2020-2021	Texas	4.1565142141123035	194	1.3854698316609404	1006	0.3136520092578579	0.8459374019348516
Seniors	Seniors	4.1565142141123035	194	1130	1130	27358	2020-2021	Texas	4.1565142141123035	194	4.1565142141123035	194	1	4.045611243343486
Adult	Adult	1.0228128085130042	7272	9334	9334	12254	2020-2021	Tennessee	1.0228128085130042	7272	1.0228128085130042	7272	1	1
Adult	Pre-School	0.9221114308161662	59	9334	84	12254	2020-2021	Tennessee	1.0228128085130042	7272	10.420209750566894	6	0.1611657105551159	0.9015446650074312
Adult	School Aged	0.9244370952052032	1102	9334	1565	12254	2020-2021	Tennessee	1.0228128085130042	7272	1.5409907215547776	308	0.7211450365549368	0.9038184577969623
Adult	Seniors	0.9306563805631283	901	9334	1271	12254	2020-2021	Tennessee	1.0228128085130042	7272	1.7295048225221472	228	0.6762710597563601	0.9098990282651469
Pre-School	Adult	0.9221114308161662	59	84	9334	12254	2020-2021	Tennessee	10.420209750566894	6	1.0228128085130042	7272	0.1611657105551159	0.9015446650074312
Pre-School	Pre-School	10.420209750566894	6	84	84	12254	2020-2021	Tennessee	10.420209750566894	6	10.420209750566894	6	1	10.187797477542452
Pre-School	School Aged	1.491442263806481	16	84	1565	12254	2020-2021	Tennessee	10.420209750566894	6	1.5409907215547776	308	0.2493800295852628	1.4581771477566696
Pre-School	Seniors	0.3443389157393878	3	84	1271	12254	2020-2021	Tennessee	10.420209750566894	6	1.7295048225221472	228	0.056682634586672484	0.3366587833799207
School Aged	Adult	0.9244370952052032	1102	1565	9334	12254	2020-2021	Tennessee	1.5409907215547776	308	1.0228128085130042	7272	0.7211450365549368	0.9038184577969623
School Aged	Pre-School	1.491442263806481	16	1565	84	12254	2020-2021	Tennessee	1.5409907215547776	308	10.420209750566894	6	0.2493800295852628	1.4581771477566696
School Aged	School Aged	1.5409907215547776	308	1565	1565	12254	2020-2021	Tennessee	1.5409907215547776	308	1.5409907215547776	308	1	1.5066204771087253
School Aged	Seniors	0.8563139888845039	139	1565	1271	12254	2020-2021	Tennessee	1.5409907215547776	308	1.7295048225221472	228	0.5236600859679158	0.8372147686822956
Seniors	Adult	0.9306563805631283	901	1271	9334	12254	2020-2021	Tennessee	1.7295048225221472	228	1.0228128085130042	7272	0.6762710597563601	0.9098990282651469
Seniors	Pre-School	0.3443389157393878	3	1271	84	12254	2020-2021	Tennessee	1.7295048225221472	228	10.420209750566894	6	0.056682634586672484	0.3366587833799207
Seniors	School Aged	0.8563139888845039	139	1271	1565	12254	2020-2021	Tennessee	1.7295048225221472	228	1.5409907215547776	308	0.5236600859679158	0.8372147686822956
Seniors	Seniors	1.7295048225221472	228	1271	1271	12254	2020-2021	Tennessee	1.7295048225221472	228	1.7295048225221472	228	1	1.6909299611104334
Adult	Adult	1.084049824061204	16580	21177	21177	29322	2020-2021	West Virginia	1.084049824061204	16580	1.084049824061204	16580	1	1
Adult	Pre-School	0.8000001311695603	208	21177	360	29322	2020-2021	West Virginia	1.084049824061204	16580	7.240007716049383	32	0.19221398394104133	0.7379735814840125
Adult	School Aged	0.8597837301341266	2341	21177	3770	29322	2020-2021	West Virginia	1.084049824061204	16580	2.0713076852718304	1004	0.544967552862727	0.7931219682441315
Adult	Seniors	0.7062745591315939	2048	21177	4015	29322	2020-2021	West Virginia	1.084049824061204	16580	2.8521250168654593	1568	0.358863408092574	0.6515148505680848
Pre-School	Adult	0.8000001311695603	208	360	21177	29322	2020-2021	West Virginia	7.240007716049383	32	1.084049824061204	16580	0.19221398394104133	0.7379735814840125
Pre-School	Pre-School	7.240007716049383	32	360	360	29322	2020-2021	West Virginia	7.240007716049383	32	7.240007716049383	32	1	6.678666935183804
Pre-School	School Aged	1.57714927792514	73	360	3770	29322	2020-2021	West Virginia	7.240007716049383	32	2.0713076852718304	1004	0.3387597154535981	1.4548678879136983
Pre-School	Seniors	0.9534627092846271	47	360	4015	29322	2020-2021	West Virginia	7.240007716049383	32	2.8521250168654593	1568	0.1889516784048965	0.8795377187670628
School Aged	Adult	0.8597837301341266	2341	3770	21177	29322	2020-2021	West Virginia	2.0713076852718304	1004	1.084049824061204	16580	0.544967552862727	0.7931219682441315
School Aged	Pre-School	1.57714927792514	73	3770	360	29322	2020-2021	West Virginia	2.0713076852718304	1004	7.240007716049383	32	0.3387597154535981	1.4548678879136983
School Aged	School Aged	2.0713076852718304	1004	3770	3770	29322	2020-2021	West Virginia	2.0713076852718304	1004	2.0713076852718304	1004	1	1.9107126252850968
School Aged	Seniors	0.6818822651132523	352	3770	4015	29322	2020-2021	West Virginia	2.0713076852718304	1004	2.8521250168654593	1568	0.2769946524575195	0.6290137685357479
Seniors	Adult	0.7062745591315939	2048	4015	21177	29322	2020-2021	West Virginia	2.8521250168654593	1568	1.084049824061204	16580	0.358863408092574	0.6515148505680848
Seniors	Pre-School	0.9534627092846271	47	4015	360	29322	2020-2021	West Virginia	2.8521250168654593	1568	7.240007716049383	32	0.1889516784048965	0.8795377187670628
Seniors	School Aged	0.6818822651132523	352	4015	3770	29322	2020-2021	West Virginia	2.8521250168654593	1568	2.0713076852718304	1004	0.2769946524575195	0.6290137685357479
Seniors	Seniors	2.8521250168654593	1568	4015	4015	29322	2020-2021	West Virginia	2.8521250168654593	1568	2.8521250168654593	1568	1	2.630990710538072
Adult	Adult	1.0954098772961365	1146	1752	1752	2934	2020-2021	Alabama	1.0954098772961365	1146	1.0954098772961365	1146	1	1
Adult	Pre-School	0.8108928142273492	46	1752	95	2934	2020-2021	Alabama	1.0954098772961365	1146	3.901274238227147	12	0.32457237459063487	0.7402642892256209
Adult	School Aged	0.7877318902836777	270	1752	574	2934	2020-2021	Alabama	1.0954098772961365	1146	1.7988229795189938	202	0.5443458969991192	0.71912067492771
Adult	Seniors	0.9466886076174709	290	1752	513	2934	2020-2021	Alabama	1.0954098772961365	1146	1.538528474098393	138	0.7188388499041748	0.8642323090551612
Pre-School	Adult	0.8108928142273492	46	95	1752	2934	2020-2021	Alabama	3.901274238227147	12	1.0954098772961365	1146	0.32457237459063487	0.7402642892256209
Pre-School	Pre-School	3.901274238227147	12	95	95	2934	2020-2021	Alabama	3.901274238227147	12	3.901274238227147	12	1	3.5614744024920495
Pre-School	School Aged	1.452759948652118	27	95	574	2934	2020-2021	Alabama	3.901274238227147	12	1.7988229795189938	202	0.5097316390075711	1.326224985516882
Pre-School	Seniors	0.6020519134092541	10	95	513	2934	2020-2021	Alabama	3.901274238227147	12	1.538528474098393	138	0.22135064275221636	0.5496133692854164
School Aged	Adult	0.7877318902836777	270	574	1752	2934	2020-2021	Alabama	1.7988229795189938	202	1.0954098772961365	1146	0.5443458969991192	0.71912067492771
School Aged	Pre-School	1.452759948652118	27	574	95	2934	2020-2021	Alabama	1.7988229795189938	202	3.901274238227147	12	0.5097316390075711	1.326224985516882
School Aged	School Aged	1.7988229795189938	202	574	574	2934	2020-2021	Alabama	1.7988229795189938	202	1.7988229795189938	202	1	1.6421460284429172
School Aged	Seniors	0.7472984629595669	75	574	513	2934	2020-2021	Alabama	1.7988229795189938	202	1.538528474098393	138	0.44783923620004895	0.6822089872004504
Seniors	Adult	0.9466886076174709	290	513	1752	2934	2020-2021	Alabama	1.538528474098393	138	1.0954098772961365	1146	0.7188388499041748	0.8642323090551612
Seniors	Pre-School	0.6020519134092541	10	513	95	2934	2020-2021	Alabama	1.538528474098393	138	3.901274238227147	12	0.22135064275221636	0.5496133692854164
Seniors	School Aged	0.7472984629595669	75	513	574	2934	2020-2021	Alabama	1.538528474098393	138	1.7988229795189938	202	0.44783923620004895	0.6822089872004504
Seniors	Seniors	1.538528474098393	138	513	513	2934	2020-2021	Alabama	1.538528474098393	138	1.538528474098393	138	1	1.4045230976883574
Adult	Adult	1.000816696762835	584	773	773	1024	2020-2021	Nebraska	1.000816696762835	584	1.000816696762835	584	1	1
Adult	Pre-School	1.1177635834411384	27	773	32	1024	2020-2021	Nebraska	1.000816696762835	584	2.0009765625	2	0.744730557304025	1.1168514544737023
Adult	School Aged	0.9273061996218529	91	773	130	1024	2020-2021	Nebraska	1.000816696762835	584	2.302544378698225	38	0.5614319345894854	0.926549489653047
Adult	Seniors	1.0568048025349943	71	773	89	1024	2020-2021	Nebraska	1.000816696762835	584	2.0685519505112993	16	0.6886137991104645	1.0559424177806527
Pre-School	Adult	1.1177635834411384	27	32	773	1024	2020-2021	Nebraska	2.0009765625	2	1.000816696762835	584	0.744730557304025	1.1168514544737023
Pre-School	Pre-School	2.0009765625	2	32	32	1024	2020-2021	Nebraska	2.0009765625	2	2.0009765625	2	1	1.999343704968358
Pre-School	School Aged	0.24639423076923078	1	32	130	1024	2020-2021	Nebraska	2.0009765625	2	2.302544378698225	38	0.11450820578585473	0.24619316560784676
Pre-School	Seniors	0.7194522471910112	2	32	89	1024	2020-2021	Nebraska	2.0009765625	2	2.0685519505112993	16	0.3535801481133466	0.7188651523481736
School Aged	Adult	0.9273061996218529	91	130	773	1024	2020-2021	Nebraska	2.302544378698225	38	1.000816696762835	584	0.5614319345894854	0.926549489653047
School Aged	Pre-School	0.24639423076923078	1	130	32	1024	2020-2021	Nebraska	2.302544378698225	38	2.0009765625	2	0.11450820578585473	0.24619316560784676
School Aged	School Aged	2.302544378698225	38	130	130	1024	2020-2021	Nebraska	2.302544378698225	38	2.302544378698225	38	1	2.300665432686983
School Aged	Seniors	8.643042350907519e-5	0	130	89	1024	2020-2021	Nebraska	2.302544378698225	38	2.0685519505112993	16	3.9546336662274105e-5	8.635989366348146e-5
Seniors	Adult	1.0568048025349943	71	89	773	1024	2020-2021	Nebraska	2.0685519505112993	16	1.000816696762835	584	0.6886137991104645	1.0559424177806527
Seniors	Pre-School	0.7194522471910112	2	89	32	1024	2020-2021	Nebraska	2.0685519505112993	16	2.0009765625	2	0.3535801481133466	0.7188651523481736
Seniors	School Aged	8.643042350907519e-5	0	89	130	1024	2020-2021	Nebraska	2.0685519505112993	16	2.302544378698225	38	3.9546336662274105e-5	8.635989366348146e-5
Seniors	Seniors	2.0685519505112993	16	89	89	1024	2020-2021	Nebraska	2.0685519505112993	16	2.0685519505112993	16	1	2.0668639494145924
Adult	Adult	1.0095850626383844	232	323	323	454	2020-2021	North Dakota	1.0095850626383844	232	1.0095850626383844	232	1	1
Adult	Pre-School	1.2495700034399724	16	323	18	454	2020-2021	North Dakota	1.0095850626383844	232	NA	0	NA	1.2377065090230503
Adult	School Aged	0.8701901813356921	26	323	42	454	2020-2021	North Dakota	1.0095850626383844	232	1.030045351473923	4	0.8532822175182344	0.8619285422682397
Adult	Seniors	0.9700867745170715	49	323	71	454	2020-2021	North Dakota	1.0095850626383844	232	1.080936322158302	12	0.9280811778076283	0.9608767110538554
Pre-School	Adult	1.2495700034399724	16	18	323	454	2020-2021	North Dakota	NA	0	1.0095850626383844	232	NA	1.2377065090230503
Pre-School	Pre-School	0.0030864197530864196	0	18	18	454	2020-2021	North Dakota	NA	0	NA	0	NA	0.0030571170942452035
Pre-School	School Aged	1.2023809523809523	2	18	42	454	2020-2021	North Dakota	NA	0	1.030045351473923	4	NA	1.1909654737152386
Pre-School	Seniors	7.82472613458529e-4	0	18	71	454	2020-2021	North Dakota	NA	0	1.080936322158302	12	NA	7.750437703720234e-4
School Aged	Adult	0.8701901813356921	26	42	323	454	2020-2021	North Dakota	1.030045351473923	4	1.0095850626383844	232	0.8532822175182344	0.8619285422682397
School Aged	Pre-School	1.2023809523809523	2	42	18	454	2020-2021	North Dakota	1.030045351473923	4	NA	0	NA	1.1909654737152386
School Aged	School Aged	1.030045351473923	4	42	42	454	2020-2021	North Dakota	1.030045351473923	4	1.030045351473923	4	1	1.0202660375957513
School Aged	Seniors	1.52280348759222	10	42	71	454	2020-2021	North Dakota	1.030045351473923	4	1.080936322158302	12	1.4427443938649018	1.5083458976825823
Seniors	Adult	0.9700867745170715	49	71	323	454	2020-2021	North Dakota	1.080936322158302	12	1.0095850626383844	232	0.9280811778076283	0.9608767110538554
Seniors	Pre-School	7.82472613458529e-4	0	71	18	454	2020-2021	North Dakota	1.080936322158302	12	NA	0	NA	7.750437703720234e-4
Seniors	School Aged	1.52280348759222	10	71	42	454	2020-2021	North Dakota	1.080936322158302	12	1.030045351473923	4	1.4427443938649018	1.5083458976825823
Seniors	Seniors	1.080936322158302	12	71	71	454	2020-2021	North Dakota	1.080936322158302	12	1.080936322158302	12	1	1.070673846276462
Adult	Adult	1.024853040132484	12870	14505	14505	16754	2020-2021	Ohio	1.024853040132484	12870	1.024853040132484	12870	1	1
Adult	Pre-School	0.7824554380580667	21	14505	31	16754	2020-2021	Ohio	1.024853040132484	12870	34.86888657648283	2	0.043598435070603	0.7634806234822875
Adult	School Aged	0.814636798726207	761	14505	1079	16754	2020-2021	Ohio	1.024853040132484	12870	3.626404670510659	252	0.3502866748759723	0.7948815750411374
Adult	Seniors	0.8650199334854409	853	14505	1139	16754	2020-2021	Ohio	1.024853040132484	12870	2.8928052502040744	224	0.4416005018197382	0.8440429013838109
Pre-School	Adult	0.7824554380580667	21	31	14505	16754	2020-2021	Ohio	34.86888657648283	2	1.024853040132484	12870	0.043598435070603	0.7634806234822875
Pre-School	Pre-School	34.86888657648283	2	31	31	16754	2020-2021	Ohio	34.86888657648283	2	34.86888657648283	2	1	34.02330403584038
Pre-School	School Aged	3.005321534276062	6	31	1079	16754	2020-2021	Ohio	34.86888657648283	2	3.626404670510659	252	0.15613969589128798	2.9324414492516513
Pre-School	Seniors	0.9490214959358804	2	31	1139	16754	2020-2021	Ohio	34.86888657648283	2	2.8928052502040744	224	0.050263717012021626	0.9260073969368322
School Aged	Adult	0.814636798726207	761	1079	14505	16754	2020-2021	Ohio	3.626404670510659	252	1.024853040132484	12870	0.3502866748759723	0.7948815750411374
School Aged	Pre-School	3.005321534276062	6	1079	31	16754	2020-2021	Ohio	3.626404670510659	252	34.86888657648283	2	0.15613969589128798	2.9324414492516513
School Aged	School Aged	3.626404670510659	252	1079	1079	16754	2020-2021	Ohio	3.626404670510659	252	3.626404670510659	252	1	3.5384631049558766
School Aged	Seniors	0.8179467379886264	60	1079	1139	16754	2020-2021	Ohio	3.626404670510659	252	2.8928052502040744	224	0.2509343150278403	0.7981112471334323
Seniors	Adult	0.8650199334854409	853	1139	14505	16754	2020-2021	Ohio	2.8928052502040744	224	1.024853040132484	12870	0.4416005018197382	0.8440429013838109
Seniors	Pre-School	0.9490214959358804	2	1139	31	16754	2020-2021	Ohio	2.8928052502040744	224	34.86888657648283	2	0.050263717012021626	0.9260073969368322
Seniors	School Aged	0.8179467379886264	60	1139	1079	16754	2020-2021	Ohio	2.8928052502040744	224	3.626404670510659	252	0.2509343150278403	0.7981112471334323
Seniors	Seniors	2.8928052502040744	224	1139	1139	16754	2020-2021	Ohio	2.8928052502040744	224	2.8928052502040744	224	1	2.822653723923303
Adult	Adult	1.0152011430704775	12064	12363	12363	12862	2020-2021	South Carolina	1.0152011430704775	12064	1.0152011430704775	12064	1	1
Adult	Pre-School	0.6550459705033838	17	12363	27	12862	2020-2021	South Carolina	1.0152011430704775	12064	NA	0	NA	0.6452376211104296
Adult	School Aged	0.6437603649814118	224	12363	362	12862	2020-2021	South Carolina	1.0152011430704775	12064	12.170637343182442	124	0.09764420604007445	0.634121000922396
Adult	Seniors	0.5485554403535476	58	12363	110	12862	2020-2021	South Carolina	1.0152011430704775	12064	46.77099173553719	44	0.022958742151610836	0.540341629930046
Pre-School	Adult	0.6550459705033838	17	27	12363	12862	2020-2021	South Carolina	NA	0	1.0152011430704775	12064	NA	0.6452376211104296
Pre-School	Pre-School	0.0013717421124828531	0	27	27	12862	2020-2021	South Carolina	NA	0	NA	0	NA	0.0013512022931081588
Pre-School	School Aged	10.527624309392266	8	27	362	12862	2020-2021	South Carolina	NA	0	12.170637343182442	124	NA	10.369988628609548
Pre-School	Seniors	8.66161616161616	2	27	110	12862	2020-2021	South Carolina	NA	0	46.77099173553719	44	NA	8.531921206687267
School Aged	Adult	0.6437603649814118	224	362	12363	12862	2020-2021	South Carolina	12.170637343182442	124	1.0152011430704775	12064	0.09764420604007445	0.634121000922396
School Aged	Pre-School	10.527624309392266	8	362	27	12862	2020-2021	South Carolina	12.170637343182442	124	NA	0	NA	10.369988628609548
School Aged	School Aged	12.170637343182442	124	362	362	12862	2020-2021	South Carolina	12.170637343182442	124	12.170637343182442	124	1	11.988399960201315
School Aged	Seniors	1.9380462079357108	6	362	110	12862	2020-2021	South Carolina	12.170637343182442	124	46.77099173553719	44	0.06576154199427874	1.9090268181476697
Seniors	Adult	0.5485554403535476	58	110	12363	12862	2020-2021	South Carolina	46.77099173553719	44	1.0152011430704775	12064	0.022958742151610836	0.540341629930046
Seniors	Pre-School	8.66161616161616	2	110	27	12862	2020-2021	South Carolina	46.77099173553719	44	NA	0	NA	8.531921206687267
Seniors	School Aged	1.9380462079357108	6	110	362	12862	2020-2021	South Carolina	46.77099173553719	44	12.170637343182442	124	0.06576154199427874	1.9090268181476697
Seniors	Seniors	46.77099173553719	44	110	110	12862	2020-2021	South Carolina	46.77099173553719	44	46.77099173553719	44	1	46.07066496603643
Adult	Adult	1.0085415589709392	84214	103186	103186	127512	2020-2021	Florida	1.0085415589709392	84214	1.0085415589709392	84214	1	1
Adult	Pre-School	0.9969881380775085	618	103186	766	127512	2020-2021	Florida	1.0085415589709392	84214	2.6078046070257486	12	0.5513787078526164	0.9885444275541613
Adult	School Aged	0.9540088182251363	10839	103186	14040	127512	2020-2021	Florida	1.0085415589709392	84214	1.3985324033489988	2162	0.7926709633015702	0.9459291089586381
Adult	Seniors	0.975488866926609	7515	103186	9520	127512	2020-2021	Florida	1.0085415589709392	84214	1.4182007030753478	1008	0.8039492962916083	0.9672272384312498
