x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist
Connecticut	Hawaii	0.457866285106318	1356	467075	229158	36141038	NA	8013.7021340443425
Connecticut	Alabama	0.5687495335075659	684	467075	93057	36141038	6	1586.2276001325672
Connecticut	North Dakota	0.27469572615907256	598	467075	168447	36141038	7	2278.4365466494987
Connecticut	Mississippi	0.42144540430414384	365	467075	67014	36141038	6	1791.789901611518
Connecticut	Michigan	0.38757048588164894	3654	467075	729511	36141038	4	1071.1445071013015
Connecticut	Missouri	0.5785393356660015	1280	467075	171195	36141038	5	1715.68925054049
Connecticut	North Carolina	0.8011054712731098	7558	467075	730014	36141038	5	887.4672833728412
Connecticut	Nebraska	0.40540570788357	765	467075	146011	36141038	6	2242.1932104188336
Connecticut	Montana	0.2486087241054298	476	467075	148151	36141038	8	2967.836476068797
Connecticut	Pennsylvania	1.353528700837242	7610	467075	435042	36141038	2	431.991288449564
Connecticut	Florida	0.8632688637395644	13613	467075	1220174	36141038	7	1692.737180001042
Connecticut	Minnesota	0.2474534987327253	3936	467075	1230766	36141038	6	1797.02870424184
Connecticut	South Dakota	0.3378326651317139	222	467075	50847	36141038	7	2246.364241894445
Connecticut	New Hampshire	1.8904904762372337	2464	467075	100851	36141038	2	247.33441623401097
Connecticut	Nevada	0.4874412621152363	2298	467075	364789	36141038	9	3682.2418166329658
Connecticut	Vermont	1.7737502337877136	5906	467075	257641	36141038	2	272.3089088150191
Connecticut	Alaska	0.32228845321067445	229	467075	54980	36141038	NA	5452.763124530033
Connecticut	District of Columbia	1.0211210336623646	1627	467075	123289	36141038	4	472.8636873387953
Connecticut	Georgia	0.8385114133964974	3743	467075	345402	36141038	6	1375.9104329072882
Connecticut	Maryland	0.8903827732827317	5720	467075	497088	36141038	3	446.7109110019565
Connecticut	Connecticut	24.028692467947604	145045	467075	467075	36141038	0	0
Connecticut	Massachusetts	2.3915885727673016	52731	467075	1706057	36141038	1	104.40946923625734
Connecticut	Oregon	0.4075220199592592	1762	467075	334556	36141038	9	3857.679171746294
Connecticut	Indiana	0.5185889363366601	1407	467075	209935	36141038	4	1156.488547071811
Connecticut	Maine	1.1893596460501177	2034	467075	132328	36141038	3	501.8400648344407
Connecticut	Idaho	0.191570496877442	392	467075	158333	36141038	8	3383.4056433165338
Connecticut	Washington	0.4085406867204544	4977	467075	942641	36141038	9	3778.0438194456065
Connecticut	New Mexico	0.4405918122520945	1482	467075	260271	36141038	7	3012.079123070008
Connecticut	South Carolina	0.7907910010517389	1843	467075	180334	36141038	6	1117.2833307672508
Connecticut	Arkansas	0.32736386197988415	578	467075	136619	36141038	6	1871.33422561246
Connecticut	West Virginia	0.6096055657245498	1204	467075	152824	36141038	3	748.2974753971549
Delaware	Wisconsin	0.5545238736926729	1064	128142	541166	36141038	4	1352.5195217427354
Delaware	New Jersey	3.1345273848292807	7780	128142	700030	36141038	1	150.9516455543692
Delaware	Tennessee	0.9596594344685294	875	128142	257158	36141038	3	1018.4953684510706
Delaware	Kansas	0.706587152286114	300	128142	119747	36141038	5	1979.9006304673271
Delaware	Texas	0.8409275924404832	4627	128142	1551851	36141038	5	2311.3637565297954
Delaware	Ohio	1.0057350331763686	1010	128142	283235	36141038	2	641.039803913803
Delaware	Arizona	0.5449353079745632	1489	128142	770653	36141038	7	3247.369359308632
Delaware	Iowa	0.58337266534785015	309	128142	149390	36141038	5	1556.155067181363
Delaware	Louisiana	0.8817965531197735	772	128142	246921	36141038	5	1736.2593899786232
Delaware	Rhode Island	1.3257574805112595	1061	128142	225715	36141038	4	448.6602409914139
Delaware	Utah	0.6510816830207194	1463	128142	633750	36141038	7	3098.36055931056
Delaware	Virginia	2.097397487561788	3886	128142	522554	36141038	2	332.689751123843
Delaware	New York	1.6422014900551685	12541	128142	2153847	36141038	2	439.4866981499688
Delaware	Wyoming	0.1493794770895961	213	128142	402159	36141038	6	2710.001409710279
Delaware	Kentucky	1.1249825896872585	424	128142	106299	36141038	3	870.4522877684377
Delaware	Oklahoma	0.6507383403839303	232	128142	100552	36141038	5	1977.0028084668045
Delaware	Illinois	0.7838860778383716	1646	128142	592224	36141038	4	1179.6976634627608
Delaware	California	0.5850736706109418	11557	128142	5571135	36141038	8	3816.214693745541
Delaware	Colorado	0.5416858031974509	3374	128142	1756737	36141038	6	2584.990497203414
Delaware	Delaware	47.1627655287168	21428	128142	128142	36141038	0	0
Delaware	Hawaii	0.5956888375905104	484	128142	229158	36141038	NA	7839.316625220749
Delaware	Alabama	1.3153756732439896	434	128142	93057	36141038	4	1230.775047093225
Delaware	North Dakota	0.5793245617597554	346	128142	168447	36141038	6	2218.4191661994178
Delaware	Mississippi	0.6944284843787065	165	128142	67014	36141038	4	1451.2494374647486
Delaware	Michigan	0.4585238896498471	1186	128142	729511	36141038	3	1011.6743926299588
Delaware	Missouri	0.5370758784248688	326	128142	171195	36141038	4	1471.7980734436967
Delaware	North Carolina	1.3738511670004423	3556	128142	730014	36141038	3	512.6765625507177
Delaware	Nebraska	0.7919675824951944	410	128142	146011	36141038	5	2074.0199510485622
Delaware	Montana	0.42072353818735553	221	128142	148151	36141038	7	2889.984450810361
Delaware	Pennsylvania	4.905059431297623	7566	128142	435042	36141038	1	287.6821626744371
Delaware	Florida	1.3281678968415749	5746	128142	1220174	36141038	5	1319.042479397774
Delaware	Minnesota	0.39735870029889697	1734	128142	1230766	36141038	5	1733.1640540174424
Delaware	South Dakota	0.4825730250699995	87	128142	50847	36141038	6	2131.0134594333663
Delaware	New Hampshire	0.8026215415190254	287	128142	100851	36141038	4	615.881854251985
Delaware	Nevada	0.6239372643542918	807	128142	364789	36141038	8	3515.461514227388
Delaware	Vermont	0.5561063572254661	508	128142	257641	36141038	3	612.4673185483093
Delaware	Alaska	0.2770117227512569	54	128142	54980	36141038	NA	5561.561226336621
Delaware	District of Columbia	2.280761912909008	997	128142	123289	36141038	2	131.48995172127886
Delaware	Georgia	1.2191133397782326	1493	128142	345402	36141038	4	1004.3256880409916
Delaware	Maryland	6.134538289977904	10812	128142	497088	36141038	1	109.4052811740541
Delaware	Connecticut	1.0434370161060476	1728	128142	467075	36141038	3	375.7063524540545
Delaware	Massachusetts	0.6465519153375958	3911	128142	1706057	36141038	3	479.4171685409702
Delaware	Oregon	0.4720938334574976	560	128142	334556	36141038	8	3748.014139633238
Delaware	Indiana	0.8571265600906325	638	128142	209935	36141038	3	930.8431370160432
Delaware	Maine	0.5264466038036926	247	128142	132328	36141038	5	876.0563754963476
Delaware	Idaho	0.190599370020996	107	128142	158333	36141038	7	3271.1986137101408
Delaware	Washington	0.46675329943871674	1560	128142	942641	36141038	8	3707.2114279570337
Delaware	New Mexico	0.6859414592124243	633	128142	260271	36141038	6	2762.971844638
Delaware	South Carolina	1.1901896369880196	761	128142	180334	36141038	4	742.2726323804093
Delaware	Arkansas	0.47481656034303393	230	128142	136619	36141038	4	1570.269091642884
Delaware	West Virginia	1.3435348630302004	728	128142	152824	36141038	2	445.57456199328726
District of Columbia	Wisconsin	0.9197789674463912	1698	123289	541166	36141038	4	1248.0551032527544
District of Columbia	New Jersey	1.767563364654361	4221	123289	700030	36141038	3	246.59157886029251
District of Columbia	Tennessee	0.8914212963053331	782	123289	257158	36141038	2	890.9626133574379
District of Columbia	Kansas	1.3757767485546697	562	123289	119747	36141038	4	1850.1689724853888
District of Columbia	Texas	0.8479609967118329	4489	123289	1551851	36141038	4	2182.1875951013785
District of Columbia	Ohio	0.9314764557424076	900	123289	283235	36141038	3	518.2714597591026
District of Columbia	Arizona	0.5154145964353053	1355	123289	770653	36141038	6	3116.515197230782
District of Columbia	Iowa	0.5769020668044293	294	123289	149390	36141038	4	1434.9932521233989
District of Columbia	Louisiana	0.8963243940258794	755	123289	246921	36141038	4	1615.1539624576312
District of Columbia	Rhode Island	1.1701476408642897	901	123289	225715	36141038	5	556.2383752854463
District of Columbia	Utah	0.7978980776569886	1725	123289	633750	36141038	6	2971.969749717165
District of Columbia	Virginia	4.9652081083335755	8851	123289	522554	36141038	1	220.40122533525997
District of Columbia	New York	1.4750630653920715	10838	123289	2153847	36141038	3	465.95123776544114
District of Columbia	Wyoming	0.09111471319403835	125	123289	402159	36141038	5	2589.686354222195
District of Columbia	Kentucky	1.0313800223755585	374	123289	106299	36141038	2	739.3757160912124
District of Columbia	Oklahoma	0.6093009631227259	209	123289	100552	36141038	4	1845.5239437610692
District of Columbia	Illinois	0.8706751067864785	1759	123289	592224	36141038	3	1052.265031063872
District of Columbia	California	0.7475409527081035	14207	123289	5571135	36141038	7	3689.082895984566
District of Columbia	Colorado	0.5227932097486567	3133	123289	1756737	36141038	5	2457.0545216861874
District of Columbia	Delaware	2.280761912909008	997	123289	128142	36141038	2	131.48995172127886
District of Columbia	Hawaii	0.7240318975165837	566	123289	229158	36141038	NA	7711.832064052914
District of Columbia	Alabama	0.932435833853212	296	123289	93057	36141038	3	1115.450266888935
District of Columbia	North Dakota	0.5638427768044748	324	123289	168447	36141038	6	2114.3087100040502
District of Columbia	Mississippi	0.6911428784182096	158	123289	67014	36141038	3	1329.1688620824789
District of Columbia	Michigan	0.5545280679437533	1380	123289	729511	36141038	4	918.9628275116854
District of Columbia	Missouri	0.6626682765254222	387	123289	171195	36141038	3	1341.107758035496
District of Columbia	North Carolina	1.9563762517403556	4872	123289	730014	36141038	2	426.9261108702854
District of Columbia	Nebraska	0.8934098314356064	445	123289	146011	36141038	4	1950.193703686792
District of Columbia	Montana	0.14642101878355768	74	123289	148151	36141038	6	2780.1433331911117
District of Columbia	Pennsylvania	1.8732248082919951	2780	123289	435042	36141038	2	229.3788547285961
District of Columbia	Florida	1.0503515443672975	4372	123289	1220174	36141038	4	1249.0927097005233
District of Columbia	Minnesota	0.30248547300677786	1270	123289	1230766	36141038	5	1630.6167585917449
District of Columbia	South Dakota	0.5130987587475698	89	123289	50847	36141038	5	2015.7680746029296
District of Columbia	New Hampshire	0.8632816948405139	297	123289	100851	36141038	5	698.3151145633994
District of Columbia	Nevada	0.66296180197601	825	123289	364789	36141038	7	3390.1465949171024
District of Columbia	Vermont	0.4107414363289588	361	123289	257641	36141038	4	678.7958836277533
District of Columbia	Alaska	0.5278454118017626	99	123289	54980	36141038	NA	5495.620838411002
District of Columbia	District of Columbia	29.637682721047742	12465	123289	123289	36141038	0	0
District of Columbia	Georgia	1.0719012917188775	1263	123289	345402	36141038	3	905.568375870098
District of Columbia	Maryland	8.76259209085702	14859	123289	497088	36141038	1	26.35438920062937
District of Columbia	Connecticut	1.0211210336623646	1627	123289	467075	36141038	4	472.8636873387953
District of Columbia	Massachusetts	0.8218321664868509	4783	123289	1706057	36141038	4	576.9998051847168
District of Columbia	Oregon	0.7780731601179264	888	123289	334556	36141038	7	3630.962541325904
District of Columbia	Indiana	0.7833472145840078	561	123289	209935	36141038	3	803.2982994678738
District of Columbia	Maine	0.6224878269046877	281	123289	132328	36141038	6	961.5763528186826
District of Columbia	Idaho	0.2906728732408	157	123289	158333	36141038	6	3154.253592540311
District of Columbia	Washington	0.7062315260724542	2271	123289	942641	36141038	7	3597.444800543905
District of Columbia	New Mexico	0.537240679880504	477	123289	260271	36141038	5	2631.6021720677863
District of Columbia	South Carolina	1.599535098443532	984	123289	180334	36141038	3	654.9002126926716
District of Columbia	Arkansas	0.48277826284509096	225	123289	136619	36141038	3	1440.228313678217
District of Columbia	West Virginia	1.5824816310332586	825	123289	152824	36141038	2	314.08489397650555
Florida	Wisconsin	0.8961962821056859	16374	1220174	541166	36141038	5	1900.9641362039845
Florida	New Jersey	1.3174223332487924	31136	1220174	700030	36141038	6	1469.7992833652652
Florida	Tennessee	1.4168348611922237	12301	1220174	257158	36141038	2	884.5278627242969
Florida	Kansas	1.195943579385956	4835	1220174	119747	36141038	4	1834.9282597832969
Florida	Texas	0.911175748397194	47739	1220174	1551851	36141038	4	1652.4642592002815
Florida	Ohio	1.717974171169626	16428	1220174	283235	36141038	4	1298.2303941271175
Florida	Arizona	0.5939266136556715	15453	1220174	770653	36141038	6	2830.663113590701
Florida	Iowa	1.1513547415941587	5807	1220174	149390	36141038	4	1797.2774547905683
Florida	Louisiana	0.9925133213395976	8274	1220174	246921	36141038	3	956.9568900833088
Florida	Rhode Island	0.8492918223864853	6472	1220174	225715	36141038	8	1754.9821836641925
Florida	Utah	0.6230042827318943	13330	1220174	633750	36141038	6	2928.015622614436
Florida	Virginia	1.4264674655889007	25166	1220174	522554	36141038	3	1046.268100647348
Florida	New York	1.048901807962434	76273	1220174	2153847	36141038	6	1709.8620689127697
Florida	Wyoming	0.2031305875040584	2758	1220174	402159	36141038	5	2753.4223696470253
Florida	Kentucky	1.6679629080890213	5986	1220174	106299	36141038	3	1026.5234665394564
Florida	Oklahoma	0.7929817591328578	2692	1220174	100552	36141038	4	1612.1750109372203
Florida	Illinois	1.1305197411905867	22604	1220174	592224	36141038	4	1412.2547417839562
Florida	California	0.6529865947724893	122820	1220174	5571135	36141038	7	3560.2462480009926
Florida	Colorado	0.6292531215399049	37321	1220174	1756737	36141038	5	2415.884489636494
Florida	Delaware	1.3281678968415749	5746	1220174	128142	36141038	5	1319.042479397774
Florida	Hawaii	0.7602717476035723	5882	1220174	229158	36141038	NA	7425.264014596568
Florida	Alabama	2.348380461870352	7378	1220174	93057	36141038	1	623.6548832615355
Florida	North Dakota	0.6379444342188709	3628	1220174	168447	36141038	6	2608.2320050880753
Florida	Mississippi	1.323762702395065	2995	1220174	67014	36141038	2	827.7254675240201
Florida	Michigan	1.2106692746020526	29818	1220174	729511	36141038	5	1765.44399089868
Florida	Missouri	0.9900009975997248	5722	1220174	171195	36141038	3	1424.2036678481295
Florida	North Carolina	1.44800438264779	35688	1220174	730014	36141038	2	824.3037309633153
Florida	Nebraska	0.8217799156897962	4051	1220174	146011	36141038	4	2126.505008685647
Florida	Montana	0.32028513265371544	1602	1220174	148151	36141038	6	3117.690284135223
Florida	Pennsylvania	1.662008493941786	24411	1220174	435042	36141038	5	1427.8005674335843
Florida	Florida	8.504509945425978	350342	1220174	1220174	36141038	0	0
Florida	Minnesota	0.5688473247250523	23637	1220174	1230766	36141038	5	2219.773772572025
Florida	South Dakota	0.6314555764178621	1084	1220174	50847	36141038	5	2360.018015106435
Florida	New Hampshire	0.9674359929345996	3294	1220174	100851	36141038	8	1934.9169398843496
Florida	Nevada	0.8235757427442968	10143	1220174	364789	36141038	7	3344.9942114982455
Florida	Vermont	0.4620424575247415	4019	1220174	257641	36141038	7	1925.815324772184
Florida	Alaska	0.5602830174058574	1040	1220174	54980	36141038	NA	6201.475113973055
Florida	District of Columbia	1.0503515443672975	4372	1220174	123289	36141038	4	1249.0927097005233
Florida	Georgia	2.5585541067334847	29836	1220174	345402	36141038	1	457.0710355811885
Florida	Maryland	1.1765887962430093	19746	1220174	497088	36141038	4	1271.8575235534524
Florida	Connecticut	0.8632688637395644	13613	1220174	467075	36141038	7	1692.737180001042
Florida	Massachusetts	0.7290755966927764	41994	1220174	1706057	36141038	7	1794.71974129635
Florida	Oregon	0.5737887824006627	6481	1220174	334556	36141038	7	3772.730211223623
Florida	Indiana	1.7090144031218986	12113	1220174	209935	36141038	4	1302.151684126083
Florida	Maine	1.3871026536924105	6197	1220174	132328	36141038	9	2194.4443309940166
Florida	Idaho	0.33822510526924776	1808	1220174	158333	36141038	6	3333.3399269378124
Florida	Washington	0.6324915525819989	20129	1220174	942641	36141038	7	3873.024752295066
Florida	New Mexico	0.7167302436913879	6298	1220174	260271	36141038	5	2327.124257465196
Florida	South Carolina	2.117490819059655	12892	1220174	180334	36141038	2	606.8334626724296
Florida	Arkansas	0.7631508924265245	3520	1220174	136619	36141038	3	1173.2546776985826
Florida	West Virginia	1.5125319356305915	7804	1220174	152824	36141038	4	1127.5678452743175
Georgia	Wisconsin	0.8548025034631939	4421	345402	541166	36141038	4	1448.2340034337735
Georgia	New Jersey	1.0865101564453192	7269	345402	700030	36141038	5	1147.5476324711535
Georgia	Tennessee	2.90315157886023	7135	345402	257158	36141038	1	447.0391595753608
Georgia	Kansas	1.6348763798064403	1871	345402	119747	36141038	3	1497.6871996296964
Georgia	Texas	1.1102997418195166	16467	345402	1551851	36141038	3	1501.4519502652252
Georgia	Ohio	1.966460923752667	5323	345402	283235	36141038	3	852.4539232877793
Georgia	Arizona	0.7891190104789972	5812	345402	770653	36141038	5	2616.3102640840616
