x	y	RR	N_pairs	N_x	N_y	N_total	sameState	sameRegion
41y	14y	0.9566537123753939	1101	139840	74797	9088308	FALSE	FALSE
41y	15y	1.0202439789662314	1255	139840	79945	9088308	FALSE	FALSE
41y	16y	1.0367485788192272	1403	139840	87950	9088308	FALSE	FALSE
41y	17y	0.9963624621662596	1320	139840	86101	9088308	FALSE	FALSE
41y	18y	0.9913078172523027	1534	139840	100570	9088308	FALSE	FALSE
41y	19y	0.9967795933078902	1908	139840	124403	9088308	FALSE	FALSE
41y	20y	1.054232699364616	2238	139840	137967	9088308	FALSE	FALSE
41y	21y	1.009008248317673	2487	139840	160189	9088308	FALSE	FALSE
41y	22y	0.9760760613069966	2688	139840	178977	9088308	FALSE	FALSE
41y	23y	0.9885122092195475	2713	139840	178369	9088308	FALSE	FALSE
41y	24y	0.9887467198178281	2838	139840	186543	9088308	FALSE	FALSE
41y	25y	0.9785180881911604	2874	139840	190884	9088308	FALSE	FALSE
41y	26y	0.9780154877959214	2907	139840	193175	9088308	FALSE	FALSE
41y	27y	0.9588953863064931	2978	139840	201839	9088308	FALSE	FALSE
41y	28y	0.9844588153907985	2987	139840	197192	9088308	FALSE	FALSE
41y	29y	0.9920664489717833	3193	139840	209175	9088308	FALSE	FALSE
41y	30y	0.9835335127169644	3158	139840	208677	9088308	FALSE	FALSE
41y	31y	1.0473652045493955	3232	139840	200551	9088308	FALSE	FALSE
41y	32y	1.022808067964414	3036	139840	192912	9088308	FALSE	FALSE
41y	33y	0.990825885236489	2832	139840	185758	9088308	FALSE	FALSE
41y	34y	1.0275320391797984	2807	139840	177541	9088308	FALSE	FALSE
41y	35y	1.0152634957715054	2630	139840	168356	9088308	FALSE	FALSE
41y	36y	1.0450284536572585	2652	139840	164929	9088308	FALSE	FALSE
41y	37y	1.0086004919683935	2499	139840	161027	9088308	FALSE	FALSE
41y	38y	1.0141948536868983	2354	139840	150847	9088308	FALSE	FALSE
41y	39y	1.0168886005643474	2336	139840	149297	9088308	FALSE	FALSE
41y	40y	0.9859618222407697	2217	139840	146136	9088308	FALSE	FALSE
41y	41y	1.033605922347426	2224	139840	139840	9088308	FALSE	FALSE
41y	42y	1.0390104896721342	2301	139840	143929	9088308	FALSE	FALSE
41y	43y	1.0259377176737141	2186	139840	138478	9088308	FALSE	FALSE
41y	44y	0.9850730754115987	2006	139840	132347	9088308	FALSE	FALSE
41y	45y	1.0152295701766987	2085	139840	133473	9088308	FALSE	FALSE
41y	46y	1.0045265681161848	2049	139840	132566	9088308	FALSE	FALSE
41y	47y	0.9890437844156367	1953	139840	128333	9088308	FALSE	FALSE
41y	48y	0.9970718805219153	1839	139840	119869	9088308	FALSE	FALSE
41y	49y	0.9923128820362563	1904	139840	124701	9088308	FALSE	FALSE
41y	50y	1.002045949998278	2015	139840	130689	9088308	FALSE	FALSE
41y	51y	0.9673637349803011	1985	139840	133359	9088308	FALSE	FALSE
41y	52y	0.9547144640324008	1891	139840	128727	9088308	FALSE	FALSE
41y	53y	0.9707809759911499	1845	139840	123517	9088308	FALSE	FALSE
41y	54y	1.0002673520994723	1879	139840	122085	9088308	FALSE	FALSE
41y	55y	1.005254106216593	1903	139840	123031	9088308	FALSE	FALSE
41y	56y	0.9910178547804749	1773	139840	116273	9088308	FALSE	FALSE
41y	57y	1.0155997606027027	1865	139840	119346	9088308	FALSE	FALSE
41y	58y	1.0174375065485837	1901	139840	121430	9088308	FALSE	FALSE
41y	59y	0.961670290002231	1812	139840	122457	9088308	FALSE	FALSE
41y	60y	1.037571386425325	1776	139840	111244	9088308	FALSE	FALSE
41y	61y	1.005239758609966	1750	139840	113141	9088308	FALSE	FALSE
41y	62y	0.9756061506312791	1572	139840	104720	9088308	FALSE	FALSE
41y	63y	0.9901510956974309	1494	139840	98062	9088308	FALSE	FALSE
41y	64y	0.9619366683102357	1410	139840	95263	9088308	FALSE	FALSE
41y	65y	0.9624447320151149	1346	139840	90891	9088308	FALSE	FALSE
41y	66y	0.9949503875407331	1257	139840	82108	9088308	FALSE	FALSE
41y	67y	0.9782598343931197	1209	139840	80320	9088308	FALSE	FALSE
41y	68y	1.0031204610202618	1192	139840	77228	9088308	FALSE	FALSE
41y	69y	1.0245386219561272	1071	139840	67938	9088308	FALSE	FALSE
41y	70y	0.9989628975159416	996	139840	64798	9088308	FALSE	FALSE
41y	71y	0.9660832151771844	903	139840	60747	9088308	FALSE	FALSE
41y	72y	1.0079585599099419	871	139840	56160	9088308	FALSE	FALSE
41y	73y	0.9590742075455139	818	139840	55431	9088308	FALSE	FALSE
41y	74y	1.0027876015472217	832	139840	53922	9088308	FALSE	FALSE
41y	75y	0.984397766555969	720	139840	47535	9088308	FALSE	FALSE
41y	76y	1.0493806159809402	637	139840	39451	9088308	FALSE	FALSE
41y	77y	0.9710059484584529	510	139840	34135	9088308	FALSE	FALSE
41y	78y	0.9781153797739575	508	139840	33754	9088308	FALSE	FALSE
41y	79y	0.9514733994565677	501	139840	34221	9088308	FALSE	FALSE
41y	80y	0.9616286568649922	464	139840	31359	9088308	FALSE	FALSE
41y	81y	0.9642620833731506	383	139840	25814	9088308	FALSE	FALSE
41y	82y	1.0809955187961549	396	139840	23808	9088308	FALSE	FALSE
41y	83y	1.0034518264785017	378	139840	24482	9088308	FALSE	FALSE
41y	84y	1.0303819967083983	309	139840	19490	9088308	FALSE	FALSE
41y	85y	1.0082600267741721	312	139840	20111	9088308	FALSE	FALSE
41y	86y	1.0061441486128626	229	139840	14792	9088308	FALSE	FALSE
41y	87y	1.001530062806048	258	139840	16742	9088308	FALSE	FALSE
41y	88y	0.9248361836815863	187	139840	13141	9088308	FALSE	FALSE
41y	89y	1.0285967253461321	174	139840	10994	9088308	FALSE	FALSE
41y	90y	0.9721758450034987	181	139840	12100	9088308	FALSE	FALSE
41y	91y	1.098456735428137	145	139840	8579	9088308	FALSE	FALSE
41y	92y	0.8253110708881491	83	139840	6536	9088308	FALSE	FALSE
41y	93y	0.9795904717261268	87	139840	5772	9088308	FALSE	FALSE
41y	94y	0.9599291826378213	81	139840	5484	9088308	FALSE	FALSE
41y	95y	1.0257624577837958	53	139840	3358	9088308	FALSE	FALSE
41y	96y	1.0055573769588075	57	139840	3684	9088308	FALSE	FALSE
41y	97y	1.0879901912400838	49	139840	2927	9088308	FALSE	FALSE
41y	98y	0.9606603516394793	23	139840	1556	9088308	FALSE	FALSE
41y	99y+	0.8409593637488901	71	139840	5487	9088308	FALSE	FALSE
42y	00y	1.002405456790235	140	143929	8819	9088308	FALSE	FALSE
42y	01y	0.98856488529193	623	143929	39794	9088308	FALSE	FALSE
42y	02y	0.9485403197246689	521	143929	34683	9088308	FALSE	FALSE
42y	03y	0.9937599731086411	636	143929	40412	9088308	FALSE	FALSE
42y	04y	1.0222858967645962	715	143929	44164	9088308	FALSE	FALSE
42y	05y	1.0046006362379323	739	143929	46450	9088308	FALSE	FALSE
42y	06y	1.0026146529450477	838	143929	52777	9088308	FALSE	FALSE
42y	07y	0.9860206508582787	833	143929	53345	9088308	FALSE	FALSE
42y	08y	0.9898900555881661	859	143929	54795	9088308	FALSE	FALSE
42y	09y	1.0267621892373582	1033	143929	63528	9088308	FALSE	FALSE
42y	10y	1.0073388122022024	1093	143929	68514	9088308	FALSE	FALSE
42y	11y	0.9890608814473634	1113	143929	71057	9088308	FALSE	FALSE
42y	12y	0.9992182983012471	965	143929	60982	9088308	FALSE	FALSE
42y	13y	0.9969744804906155	997	143929	63146	9088308	FALSE	FALSE
42y	14y	1.0088310830049074	1195	143929	74797	9088308	FALSE	FALSE
42y	15y	0.9691432709184042	1227	143929	79945	9088308	FALSE	FALSE
42y	16y	0.979294364513809	1364	143929	87950	9088308	FALSE	FALSE
42y	17y	0.9937241136082843	1355	143929	86101	9088308	FALSE	FALSE
42y	18y	0.9957939001490254	1586	143929	100570	9088308	FALSE	FALSE
42y	19y	0.974044615535674	1919	143929	124403	9088308	FALSE	FALSE
42y	20y	0.9862948883220694	2155	143929	137967	9088308	FALSE	FALSE
42y	21y	0.9598447726754107	2435	143929	160189	9088308	FALSE	FALSE
42y	22y	0.9705727525653144	2751	143929	178977	9088308	FALSE	FALSE
42y	23y	0.9951217002799426	2811	143929	178369	9088308	FALSE	FALSE
42y	24y	0.9471166732028204	2798	143929	186543	9088308	FALSE	FALSE
42y	25y	0.9857833207639431	2980	143929	190884	9088308	FALSE	FALSE
42y	26y	0.9600365207820358	2937	143929	193175	9088308	FALSE	FALSE
42y	27y	0.9848370228770791	3148	143929	201839	9088308	FALSE	FALSE
42y	28y	0.984989879076564	3076	143929	197192	9088308	FALSE	FALSE
42y	29y	1.0287847956002083	3408	143929	209175	9088308	FALSE	FALSE
42y	30y	1.0442514897104536	3451	143929	208677	9088308	FALSE	FALSE
42y	31y	0.9899025301580647	3144	143929	200551	9088308	FALSE	FALSE
42y	32y	1.0114256531813175	3090	143929	192912	9088308	FALSE	FALSE
42y	33y	1.0201245462277657	3001	143929	185758	9088308	FALSE	FALSE
42y	34y	1.0246589205618741	2881	143929	177541	9088308	FALSE	FALSE
42y	35y	1.028052197123895	2741	143929	168356	9088308	FALSE	FALSE
42y	36y	1.019167941281068	2662	143929	164929	9088308	FALSE	FALSE
42y	37y	1.0215126625799524	2605	143929	161027	9088308	FALSE	FALSE
42y	38y	1.0109162702361847	2415	143929	150847	9088308	FALSE	FALSE
42y	39y	0.9909595704581927	2343	143929	149297	9088308	FALSE	FALSE
42y	40y	1.0603569112347115	2454	143929	146136	9088308	FALSE	FALSE
42y	41y	1.0390104896721342	2301	143929	139840	9088308	FALSE	FALSE
42y	42y	0.9739561297370762	2220	143929	143929	9088308	FALSE	FALSE
42y	43y	0.9749035394388631	2138	143929	138478	9088308	FALSE	FALSE
42y	44y	1.0181576824533851	2134	143929	132347	9088308	FALSE	FALSE
42y	45y	0.9892255834590024	2091	143929	133473	9088308	FALSE	FALSE
42y	46y	1.027907457479282	2158	143929	132566	9088308	FALSE	FALSE
42y	47y	0.9702938810906859	1972	143929	128333	9088308	FALSE	FALSE
42y	48y	1.0003519227882176	1899	143929	119869	9088308	FALSE	FALSE
42y	49y	1.0167835258323628	2008	143929	124701	9088308	FALSE	FALSE
42y	50y	0.9605325221023795	1988	143929	130689	9088308	FALSE	FALSE
42y	51y	0.9806013739398153	2071	143929	133359	9088308	FALSE	FALSE
42y	52y	1.009019065585241	2057	143929	128727	9088308	FALSE	FALSE
42y	53y	1.0081262064494037	1972	143929	123517	9088308	FALSE	FALSE
42y	54y	1.0013312596076547	1936	143929	122085	9088308	FALSE	FALSE
42y	55y	0.9674566837711822	1885	143929	123031	9088308	FALSE	FALSE
42y	56y	1.0350915115162171	1906	143929	116273	9088308	FALSE	FALSE
42y	57y	1.0179628494036697	1924	143929	119346	9088308	FALSE	FALSE
42y	58y	0.9921723139743347	1908	143929	121430	9088308	FALSE	FALSE
42y	59y	0.9678663383190743	1877	143929	122457	9088308	FALSE	FALSE
42y	60y	0.9831188428733934	1732	143929	111244	9088308	FALSE	FALSE
42y	61y	1.0207712303626293	1829	143929	113141	9088308	FALSE	FALSE
42y	62y	1.0033637745009887	1664	143929	104720	9088308	FALSE	FALSE
42y	63y	1.0560338281618078	1640	143929	98062	9088308	FALSE	FALSE
42y	64y	0.9969154139117465	1504	143929	95263	9088308	FALSE	FALSE
42y	65y	0.9948483067614368	1432	143929	90891	9088308	FALSE	FALSE
42y	66y	0.9897552225717668	1287	143929	82108	9088308	FALSE	FALSE
42y	67y	1.0275113233155657	1307	143929	80320	9088308	FALSE	FALSE
42y	68y	1.0138684904637072	1240	143929	77228	9088308	FALSE	FALSE
42y	69y	0.9731250512161002	1047	143929	67938	9088308	FALSE	FALSE
42y	70y	0.9501184311845805	975	143929	64798	9088308	FALSE	FALSE
42y	71y	1.051938635659343	1012	143929	60747	9088308	FALSE	FALSE
42y	72y	1.0557794923626775	939	143929	56160	9088308	FALSE	FALSE
42y	73y	1.0730820198472968	942	143929	55431	9088308	FALSE	FALSE
42y	74y	1.0211398424374634	872	143929	53922	9088308	FALSE	FALSE
42y	75y	1.0055811183266476	757	143929	47535	9088308	FALSE	FALSE
42y	76y	0.9667488214547829	604	143929	39451	9088308	FALSE	FALSE
42y	77y	0.9878160508853093	534	143929	34135	9088308	FALSE	FALSE
42y	78y	1.0008367980286548	535	143929	33754	9088308	FALSE	FALSE
42y	79y	0.9945595632920118	539	143929	34221	9088308	FALSE	FALSE
42y	80y	0.9725672798501818	483	143929	31359	9088308	FALSE	FALSE
42y	81y	0.9344214215625111	382	143929	25814	9088308	FALSE	FALSE
42y	82y	0.9945876970090054	375	143929	23808	9088308	FALSE	FALSE
42y	83y	1.0497412044949008	407	143929	24482	9088308	FALSE	FALSE
42y	84y	1.124222737152045	347	143929	19490	9088308	FALSE	FALSE
42y	85y	1.0769491130394628	343	143929	20111	9088308	FALSE	FALSE
42y	86y	1.0373232317075871	243	143929	14792	9088308	FALSE	FALSE
42y	87y	1.0673671360044101	283	143929	16742	9088308	FALSE	FALSE
42y	88y	0.9418080214616213	196	143929	13141	9088308	FALSE	FALSE
42y	89y	1.0223485813736515	178	143929	10994	9088308	FALSE	FALSE
42y	90y	0.9915233808175278	190	143929	12100	9088308	FALSE	FALSE
42y	91y	0.8832411760868959	120	143929	8579	9088308	FALSE	FALSE
42y	92y	0.9274572890313889	96	143929	6536	9088308	FALSE	FALSE
42y	93y	1.1377366442520094	104	143929	5772	9088308	FALSE	FALSE
42y	94y	1.0708292651425269	93	143929	5484	9088308	FALSE	FALSE
42y	95y	0.7521665737090749	40	143929	3358	9088308	FALSE	FALSE
42y	96y	0.9255691439097705	54	143929	3684	9088308	FALSE	FALSE
42y	97y	0.9707882722791165	45	143929	2927	9088308	FALSE	FALSE
42y	98y	0.68988080312592	17	143929	1556	9088308	FALSE	FALSE
42y	99y+	0.6904798666482003	60	143929	5487	9088308	FALSE	FALSE
43y	00y	1.1534920617511804	155	138478	8819	9088308	FALSE	FALSE
43y	01y	0.9944935501368785	603	138478	39794	9088308	FALSE	FALSE
43y	02y	1.012370264280844	535	138478	34683	9088308	FALSE	FALSE
43y	03y	1.0117657102010615	623	138478	40412	9088308	FALSE	FALSE
43y	04y	0.9525589953920348	641	138478	44164	9088308	FALSE	FALSE
43y	05y	0.9975191388291388	706	138478	46450	9088308	FALSE	FALSE
43y	06y	0.9624950727913282	774	138478	52777	9088308	FALSE	FALSE
43y	07y	1.0420581273114058	847	138478	53345	9088308	FALSE	FALSE
43y	08y	0.9462119188595056	790	138478	54795	9088308	FALSE	FALSE
43y	09y	0.9401095481188889	910	138478	63528	9088308	FALSE	FALSE
43y	10y	0.9502428337790825	992	138478	68514	9088308	FALSE	FALSE
43y	11y	0.966111097978885	1046	138478	71057	9088308	FALSE	FALSE
43y	12y	0.9503012361864811	883	138478	60982	9088308	FALSE	FALSE
43y	13y	1.018550308580766	980	138478	63146	9088308	FALSE	FALSE
43y	14y	0.9713275252470772	1107	138478	74797	9088308	FALSE	FALSE
43y	15y	1.0343832814637324	1260	138478	79945	9088308	FALSE	FALSE
43y	16y	0.9857555435297111	1321	138478	87950	9088308	FALSE	FALSE
43y	17y	0.950518364843546	1247	138478	86101	9088308	FALSE	FALSE
43y	18y	0.9853959010425336	1510	138478	100570	9088308	FALSE	FALSE
43y	19y	0.9701818148094953	1839	138478	124403	9088308	FALSE	FALSE
43y	20y	0.9884906744975324	2078	138478	137967	9088308	FALSE	FALSE
43y	21y	0.9652612013604446	2356	138478	160189	9088308	FALSE	FALSE
43y	22y	0.9853095597717927	2687	138478	178977	9088308	FALSE	FALSE
43y	23y	0.9584966610713345	2605	138478	178369	9088308	FALSE	FALSE
43y	24y	1.005507980475478	2858	138478	186543	9088308	FALSE	FALSE
43y	25y	0.9809220537877062	2853	138478	190884	9088308	FALSE	FALSE
43y	26y	0.9743847546270806	2868	138478	193175	9088308	FALSE	FALSE
43y	27y	0.9901123220071284	3045	138478	201839	9088308	FALSE	FALSE
43y	28y	1.021432920287815	3069	138478	197192	9088308	FALSE	FALSE
43y	29y	0.9927249827334148	3164	138478	209175	9088308	FALSE	FALSE
43y	30y	1.0026422064676992	3188	138478	208677	9088308	FALSE	FALSE
43y	31y	1.026250723746899	3136	138478	200551	9088308	FALSE	FALSE
43y	32y	0.9661873580181046	2840	138478	192912	9088308	FALSE	FALSE
43y	33y	1.0556873580361354	2988	138478	185758	9088308	FALSE	FALSE
43y	34y	0.9888430804793097	2675	138478	177541	9088308	FALSE	FALSE
43y	35y	1.0166728888225403	2608	138478	168356	9088308	FALSE	FALSE
43y	36y	1.0039740300249778	2523	138478	164929	9088308	FALSE	FALSE
43y	37y	0.993658732544055	2438	138478	161027	9088308	FALSE	FALSE
43y	38y	1.012857976755458	2328	138478	150847	9088308	FALSE	FALSE
43y	39y	1.0018333813185099	2279	138478	149297	9088308	FALSE	FALSE
43y	40y	1.013174227105138	2256	138478	146136	9088308	FALSE	FALSE
43y	41y	1.0259377176737141	2186	138478	139840	9088308	FALSE	FALSE
43y	42y	0.9749035394388631	2138	138478	143929	9088308	FALSE	FALSE
43y	43y	1.013279304495271	2138	138478	138478	9088308	FALSE	FALSE
43y	44y	1.001704263818264	2020	138478	132347	9088308	FALSE	FALSE
43y	45y	1.0222645993251516	2079	138478	133473	9088308	FALSE	FALSE
43y	46y	0.9926233313495317	2005	138478	132566	9088308	FALSE	FALSE
43y	47y	1.0130908268947503	1981	138478	128333	9088308	FALSE	FALSE
43y	48y	1.0364443441030726	1893	138478	119869	9088308	FALSE	FALSE
43y	49y	0.9857575122636775	1873	138478	124701	9088308	FALSE	FALSE
43y	50y	0.9797617685355038	1951	138478	130689	9088308	FALSE	FALSE
43y	51y	1.0369181099950036	2107	138478	133359	9088308	FALSE	FALSE
43y	52y	1.0008129257734233	1963	138478	128727	9088308	FALSE	FALSE
43y	53y	1.0419649565759015	1961	138478	123517	9088308	FALSE	FALSE
43y	54y	1.010105478975651	1879	138478	122085	9088308	FALSE	FALSE
43y	55y	0.9991380021034767	1873	138478	123031	9088308	FALSE	FALSE
43y	56y	1.013182848171538	1795	138478	116273	9088308	FALSE	FALSE
43y	57y	1.045935489075591	1902	138478	119346	9088308	FALSE	FALSE
43y	58y	1.0458206878937475	1935	138478	121430	9088308	FALSE	FALSE
43y	59y	0.9727366247086536	1815	138478	122457	9088308	FALSE	FALSE
43y	60y	1.014148457703386	1719	138478	111244	9088308	FALSE	FALSE
43y	61y	1.0371695447642748	1788	138478	113141	9088308	FALSE	FALSE
43y	62y	0.9739207865750954	1554	138478	104720	9088308	FALSE	FALSE
43y	63y	1.0119365883063514	1512	138478	98062	9088308	FALSE	FALSE
43y	64y	0.9762203360867306	1417	138478	95263	9088308	FALSE	FALSE
43y	65y	1.0433961254879793	1445	138478	90891	9088308	FALSE	FALSE
43y	66y	1.0263176656649307	1284	138478	82108	9088308	FALSE	FALSE
43y	67y	0.9993209944670832	1223	138478	80320	9088308	FALSE	FALSE
43y	68y	0.9679461358613846	1139	138478	77228	9088308	FALSE	FALSE
43y	69y	0.9737557353872464	1008	138478	67938	9088308	FALSE	FALSE
43y	70y	1.0330963436932894	1020	138478	64798	9088308	FALSE	FALSE
43y	71y	0.983147799445187	910	138478	60747	9088308	FALSE	FALSE
43y	72y	0.9465862115456726	810	138478	56160	9088308	FALSE	FALSE
43y	73y	0.9957390438108177	841	138478	55431	9088308	FALSE	FALSE
43y	74y	1.050381485082631	863	138478	53922	9088308	FALSE	FALSE
43y	75y	0.9706084793654938	703	138478	47535	9088308	FALSE	FALSE
43y	76y	0.9415874673170509	566	138478	39451	9088308	FALSE	FALSE
43y	77y	1.0824572210678254	563	138478	34135	9088308	FALSE	FALSE
43y	78y	1.0149566916759074	522	138478	33754	9088308	FALSE	FALSE
43y	79y	0.9646672686845836	503	138478	34221	9088308	FALSE	FALSE
43y	80y	1.0736368626201191	513	138478	31359	9088308	FALSE	FALSE
43y	81y	0.9839157523810586	387	138478	25814	9088308	FALSE	FALSE
43y	82y	0.9841188639204093	357	138478	23808	9088308	FALSE	FALSE
43y	83y	1.0267249947988306	383	138478	24482	9088308	FALSE	FALSE
43y	84y	0.9260258476949115	275	138478	19490	9088308	FALSE	FALSE
43y	85y	1.0801811198731657	331	138478	20111	9088308	FALSE	FALSE
43y	86y	1.087029776353859	245	138478	14792	9088308	FALSE	FALSE
43y	87y	0.9682597304071269	247	138478	16742	9088308	FALSE	FALSE
43y	88y	0.9339324075017911	187	138478	13141	9088308	FALSE	FALSE
43y	89y	0.973047690666091	163	138478	10994	9088308	FALSE	FALSE
43y	90y	1.090216979299991	201	138478	12100	9088308	FALSE	FALSE
43y	91y	1.025109799365938	134	138478	8579	9088308	FALSE	FALSE
43y	92y	1.0041306211311456	100	138478	6536	9088308	FALSE	FALSE
43y	93y	0.9664844213165968	85	138478	5772	9088308	FALSE	FALSE
43y	94y	0.9334679501394914	78	138478	5484	9088308	FALSE	FALSE
43y	95y	1.094484436395704	56	138478	3358	9088308	FALSE	FALSE
43y	96y	1.0332624028410993	58	138478	3684	9088308	FALSE	FALSE
43y	97y	1.1883801863484864	53	138478	2927	9088308	FALSE	FALSE
43y	98y	1.2231808159665725	29	138478	1556	9088308	FALSE	FALSE
43y	99y+	1.2080604550825744	101	138478	5487	9088308	FALSE	FALSE
44y	00y	1.2458609562195293	160	132347	8819	9088308	FALSE	FALSE
44y	01y	1.0405636533948988	603	132347	39794	9088308	FALSE	FALSE
44y	02y	1.0434289806146566	527	132347	34683	9088308	FALSE	FALSE
44y	03y	0.9464851106270454	557	132347	40412	9088308	FALSE	FALSE
44y	04y	1.0495528375509795	675	132347	44164	9088308	FALSE	FALSE
44y	05y	0.9993782952881562	676	132347	46450	9088308	FALSE	FALSE
44y	06y	1.0487193403466846	806	132347	52777	9088308	FALSE	FALSE
44y	07y	1.0401274950331572	808	132347	53345	9088308	FALSE	FALSE
44y	08y	1.0226291378923438	816	132347	54795	9088308	FALSE	FALSE
44y	09y	0.9869031382784104	913	132347	63528	9088308	FALSE	FALSE
44y	10y	0.971210545091825	969	132347	68514	9088308	FALSE	FALSE
44y	11y	0.996370206953462	1031	132347	71057	9088308	FALSE	FALSE
44y	12y	1.013467395093907	900	132347	60982	9088308	FALSE	FALSE
44y	13y	1.0200604952314616	938	132347	63146	9088308	FALSE	FALSE
44y	14y	1.004389301751359	1094	132347	74797	9088308	FALSE	FALSE
44y	15y	0.981801879182351	1143	132347	79945	9088308	FALSE	FALSE
44y	16y	0.9572460035191054	1226	132347	87950	9088308	FALSE	FALSE
44y	17y	1.0264535164521058	1287	132347	86101	9088308	FALSE	FALSE
44y	18y	0.9982696277556717	1462	132347	100570	9088308	FALSE	FALSE
44y	19y	0.9825577469756306	1780	132347	124403	9088308	FALSE	FALSE
44y	20y	1.014373498145403	2038	132347	137967	9088308	FALSE	FALSE
44y	21y	0.9812553505578435	2289	132347	160189	9088308	FALSE	FALSE
44y	22y	0.9841449781018177	2565	132347	178977	9088308	FALSE	FALSE
44y	23y	0.9809547660785294	2548	132347	178369	9088308	FALSE	FALSE
44y	24y	1.0141719199705976	2755	132347	186543	9088308	FALSE	FALSE
44y	25y	0.9824740957978331	2731	132347	190884	9088308	FALSE	FALSE
44y	26y	1.008503361960989	2837	132347	193175	9088308	FALSE	FALSE
44y	27y	1.0060398276389704	2957	132347	201839	9088308	FALSE	FALSE
44y	28y	0.9837802414114835	2825	132347	197192	9088308	FALSE	FALSE
44y	29y	1.0170459417427116	3098	132347	209175	9088308	FALSE	FALSE
44y	30y	1.0142078910828565	3082	132347	208677	9088308	FALSE	FALSE
44y	31y	0.9922988424757369	2898	132347	200551	9088308	FALSE	FALSE
44y	32y	0.9924358895179015	2788	132347	192912	9088308	FALSE	FALSE
44y	33y	1.0036706926524788	2715	132347	185758	9088308	FALSE	FALSE
44y	34y	1.011057504316556	2614	132347	177541	9088308	FALSE	FALSE
44y	35y	0.97933775325056	2401	132347	168356	9088308	FALSE	FALSE
44y	36y	1.019256109097376	2448	132347	164929	9088308	FALSE	FALSE
