x	y	RR	N_pairs	N_x	N_y	N_total
05y	13y	1.1654033599214575	949	100300	147326	18146396
05y	14y	1.189268648683406	1124	100300	170992	18146396
05y	15y	1.0872084687572026	1120	100300	186378	18146396
05y	16y	1.0352583182231156	1135	100300	198352	18146396
05y	17y	1.0639397595767566	1179	100300	200487	18146396
05y	18y	0.8647443657486178	1172	100300	245205	18146396
05y	19y	0.9234789267752941	1408	100300	275845	18146396
05y	20y	0.8918852593533103	1492	100300	302656	18146396
05y	21y	0.8632712930871753	1645	100300	344753	18146396
05y	22y	0.96194623693468	1980	100300	372395	18146396
05y	23y	0.9245944819883714	1875	100300	366893	18146396
05y	24y	0.9326826644540623	1939	100300	376126	18146396
05y	25y	0.9382818938392663	1964	100300	378702	18146396
05y	26y	0.9468372924136432	2000	100300	382159	18146396
05y	27y	0.9673894685098268	2148	100300	401719	18146396
05y	28y	1.0131796171826413	2170	100300	387492	18146396
05y	29y	0.9341735172874046	2129	100300	412323	18146396
05y	30y	0.9728418707882117	2202	100300	409510	18146396
05y	31y	1.031522841751686	2243	100300	393405	18146396
05y	32y	0.9937797150190474	2126	100300	387046	18146396
05y	33y	1.0328175589005706	2070	100300	362607	18146396
05y	34y	1.0100207432309407	1949	100300	349117	18146396
05y	35y	1.0596224125025084	1959	100300	334482	18146396
05y	36y	1.0774366991129656	1943	100300	326265	18146396
05y	37y	1.0654562262591085	1900	100300	322632	18146396
05y	38y	1.099010964621406	1814	100300	298624	18146396
05y	39y	1.007905739487083	1667	100300	299230	18146396
05y	40y	1.0412605728821849	1678	100300	291556	18146396
05y	41y	1.0461021627105134	1613	100300	278965	18146396
05y	42y	1.0182092241685148	1578	100300	280388	18146396
05y	43y	0.9887443209357558	1508	100300	275935	18146396
05y	44y	0.9521986522161661	1379	100300	262015	18146396
05y	45y	0.9544711610109365	1366	100300	258927	18146396
05y	46y	0.9792342319610174	1404	100300	259400	18146396
05y	47y	0.9403052822544297	1310	100300	252053	18146396
05y	48y	0.9648365451375006	1278	100300	239644	18146396
05y	49y	0.9420196045369437	1287	100300	247177	18146396
05y	50y	0.9180464986583959	1279	100300	252055	18146396
05y	51y	0.9025816304077966	1293	100300	259180	18146396
05y	52y	0.8688917607710152	1192	100300	248199	18146396
05y	53y	0.9085310788329922	1199	100300	238764	18146396
05y	54y	0.8859674514918098	1147	100300	234226	18146396
05y	55y	0.8926466142851445	1192	100300	241594	18146396
05y	56y	0.8938927056827691	1131	100300	228911	18146396
05y	57y	0.9295958464243547	1166	100300	226931	18146396
05y	58y	0.9343587578223204	1191	100300	230615	18146396
05y	59y	0.8206925211268385	1048	100300	231031	18146396
05y	60y	0.8846031365822676	1047	100300	214135	18146396
05y	61y	0.8617380920680211	1023	100300	214778	18146396
05y	62y	0.8891532091592076	952	100300	193709	18146396
05y	63y	0.8880562810871123	920	100300	187429	18146396
05y	64y	0.9329325640219485	923	100300	178995	18146396
05y	65y	0.8845338674307016	819	100300	167517	18146396
05y	66y	0.8998554465468741	770	100300	154813	18146396
05y	67y	0.9258839843818799	748	100300	146162	18146396
05y	68y	0.9691789920744486	747	100300	139446	18146396
05y	69y	0.7843529713454447	543	100300	125250	18146396
05y	70y	0.9306250273215994	605	100300	117617	18146396
05y	71y	0.8413388853978377	530	100300	113971	18146396
05y	72y	0.8500258406043286	481	100300	102377	18146396
05y	73y	0.7943314288001391	439	100300	99989	18146396
05y	74y	0.9303364296899304	525	100300	102096	18146396
05y	75y	0.8428665389720811	397	100300	85216	18146396
05y	76y	0.8259407721857808	329	100300	72067	18146396
05y	77y	0.812642417318381	289	100300	64341	18146396
05y	78y	0.8016471065217416	281	100300	63418	18146396
05y	79y	0.7312568323582985	248	100300	61358	18146396
05y	80y	0.769623337439367	232	100300	54538	18146396
05y	81y	0.837545967689508	223	100300	48171	18146396
05y	82y	0.7296758083023507	171	100300	42399	18146396
05y	83y	0.9090905584688318	224	100300	44579	18146396
05y	84y	0.7701614629958635	150	100300	35237	18146396
05y	85y	0.7980303202515391	155	100300	35140	18146396
05y	86y	1.0372961301984862	161	100300	28081	18146396
05y	87y	0.8553038261456597	140	100300	29614	18146396
05y	88y	0.7023572915416383	93	100300	23956	18146396
05y	89y	0.7181906278386099	80	100300	20153	18146396
05y	90y	0.8481227557420528	97	100300	20692	18146396
05y	91y	0.8163587515179279	71	100300	15735	18146396
05y	92y	0.7827996569783376	58	100300	13405	18146396
05y	93y	0.6969473517811127	44	100300	11422	18146396
05y	94y	0.7631559207016971	43	100300	10194	18146396
05y	95y	0.2979241273186429	11	100300	6680	18146396
05y	96y	1.0190133967443973	33	100300	5859	18146396
05y	97y	0.7056897007660587	16	100300	4102	18146396
05y	98y	0.5203370647333238	10	100300	3477	18146396
05y	99y+	0.6470306813859463	34	100300	9507	18146396
06y	00y	1.0310758468961614	104	112436	16279	18146396
06y	01y	1.1497777442959625	580	112436	81414	18146396
06y	02y	1.3526081086572275	622	112436	74217	18146396
06y	03y	1.5538840483305763	796	112436	82676	18146396
06y	04y	1.630742184296374	939	112436	92932	18146396
06y	05y	1.5383032461014623	956	112436	100300	18146396
06y	06y	2.1961957217798282	1530	112436	112436	18146396
06y	07y	1.4908389217159255	1103	112436	119407	18146396
06y	08y	1.667169127544451	1257	112436	121686	18146396
06y	09y	1.5813206290908761	1398	112436	142683	18146396
06y	10y	1.5231219433460657	1449	112436	153539	18146396
06y	11y	1.444726843203125	1468	112436	163993	18146396
06y	12y	1.379709977687806	1256	112436	146922	18146396
06y	13y	1.2839059493208522	1172	112436	147326	18146396
06y	14y	1.1467941876127075	1215	112436	170992	18146396
06y	15y	1.1508410142627516	1329	112436	186378	18146396
06y	16y	1.0919454153177393	1342	112436	198352	18146396
06y	17y	1.0787072019335504	1340	112436	200487	18146396
06y	18y	0.9701818799476662	1474	112436	245205	18146396
06y	19y	0.9127345268169584	1560	112436	275845	18146396
06y	20y	0.8718734767831852	1635	112436	302656	18146396
06y	21y	0.8669976603756462	1852	112436	344753	18146396
06y	22y	0.9196583863627846	2122	112436	372395	18146396
06y	23y	0.9497257509765517	2159	112436	366893	18146396
06y	24y	0.9289867986477865	2165	112436	376126	18146396
06y	25y	0.9738085939111646	2285	112436	378702	18146396
06y	26y	0.9476844573012021	2244	112436	382159	18146396
06y	27y	0.972250086061122	2420	112436	401719	18146396
06y	28y	0.9583825006239242	2301	112436	387492	18146396
06y	29y	0.9472460481767639	2420	112436	412323	18146396
06y	30y	0.9876465531968553	2506	112436	409510	18146396
06y	31y	0.9464391927070653	2307	112436	393405	18146396
06y	32y	0.9828381283703614	2357	112436	387046	18146396
06y	33y	1.0041252978240491	2256	112436	362607	18146396
06y	34y	1.0054795949594542	2175	112436	349117	18146396
06y	35y	1.0378931752764873	2151	112436	334482	18146396
06y	36y	1.0294057504666252	2081	112436	326265	18146396
06y	37y	1.043498576516355	2086	112436	322632	18146396
06y	38y	1.0711836591697117	1982	112436	298624	18146396
06y	39y	1.064160047532533	1973	112436	299230	18146396
06y	40y	1.0567419357567007	1909	112436	291556	18146396
06y	41y	1.018234825354691	1760	112436	278965	18146396
06y	42y	1.0234280856546771	1778	112436	280388	18146396
06y	43y	1.0194726842992925	1743	112436	275935	18146396
06y	44y	1.0064933147978758	1634	112436	262015	18146396
06y	45y	0.9748648383518477	1564	112436	258927	18146396
06y	46y	0.9830420886674966	1580	112436	259400	18146396
06y	47y	0.9643131701404352	1506	112436	252053	18146396
06y	48y	0.9401645152623099	1396	112436	239644	18146396
06y	49y	0.9519945548014084	1458	112436	247177	18146396
06y	50y	0.9130807897931329	1426	112436	252055	18146396
06y	51y	0.9178696190777356	1474	112436	259180	18146396
06y	52y	0.9175124870906594	1411	112436	248199	18146396
06y	53y	0.9240270092319618	1367	112436	238764	18146396
06y	54y	0.9453747679373397	1372	112436	234226	18146396
06y	55y	0.8898218742760243	1332	112436	241594	18146396
06y	56y	0.9031657594218003	1281	112436	228911	18146396
06y	57y	0.8754860355292661	1231	112436	226931	18146396
06y	58y	0.9433814612850926	1348	112436	230615	18146396
06y	59y	0.904658165918734	1295	112436	231031	18146396
06y	60y	0.9232800002500033	1225	112436	214135	18146396
06y	61y	0.9047356223192481	1204	112436	214778	18146396
06y	62y	0.9289879173174627	1115	112436	193709	18146396
06y	63y	0.8834776553298223	1026	112436	187429	18146396
06y	64y	0.915187626598646	1015	112436	178995	18146396
06y	65y	0.8401224599997179	872	112436	167517	18146396
06y	66y	0.8256628650673636	792	112436	154813	18146396
06y	67y	0.8458226091870089	766	112436	146162	18146396
06y	68y	0.870355697751275	752	112436	139446	18146396
06y	69y	0.8362804793486776	649	112436	125250	18146396
06y	70y	0.8384093435678928	611	112436	117617	18146396
06y	71y	0.8751431815997798	618	112436	113971	18146396
06y	72y	0.8686287448435744	551	112436	102377	18146396
06y	73y	0.8522493816594542	528	112436	99989	18146396
06y	74y	0.8583731009113063	543	112436	102096	18146396
06y	75y	0.8371169234121617	442	112436	85216	18146396
06y	76y	0.8599630235609782	384	112436	72067	18146396
06y	77y	0.81272234605298	324	112436	64341	18146396
06y	78y	0.8398203529368982	330	112436	63418	18146396
06y	79y	0.9179927031609686	349	112436	61358	18146396
06y	80y	0.784208713710565	265	112436	54538	18146396
06y	81y	0.8376051595452292	250	112436	48171	18146396
06y	82y	0.8755021554736785	230	112436	42399	18146396
06y	83y	0.7928641659108523	219	112436	44579	18146396
06y	84y	0.6549710559964202	143	112436	35237	18146396
06y	85y	0.7256719347763068	158	112436	35140	18146396
06y	86y	0.7931430339914773	138	112436	28081	18146396
06y	87y	0.6812365460482742	125	112436	29614	18146396
06y	88y	0.6939176239395715	103	112436	23956	18146396
06y	89y	0.6486797064218309	81	112436	20153	18146396
06y	90y	0.5927835183108434	76	112436	20692	18146396
06y	91y	0.7282434698606156	71	112436	15735	18146396
06y	92y	0.4575112484066363	38	112436	13405	18146396
06y	93y	0.8336713051954071	59	112436	11422	18146396
06y	94y	0.5541258531795418	35	112436	10194	18146396
06y	95y	0.4590522674988704	19	112436	6680	18146396
06y	96y	0.6611085013694555	24	112436	5859	18146396
06y	97y	0.5508297377526252	14	112436	4102	18146396
06y	98y	0.5570081562291614	12	112436	3477	18146396
06y	99y+	0.8148595151102694	48	112436	9507	18146396
07y	00y	0.9895522694817309	106	119407	16279	18146396
07y	01y	1.1983854627747625	642	119407	81414	18146396
07y	02y	1.392406731779173	680	119407	74217	18146396
07y	03y	1.3510408464205725	735	119407	82676	18146396
07y	04y	1.5862332435615885	970	119407	92932	18146396
07y	05y	1.7227415505708457	1137	119407	100300	18146396
07y	06y	1.4908389217159255	1103	119407	112436	18146396
07y	07y	2.4079748227665054	1892	119407	119407	18146396
07y	08y	1.6160480062544598	1294	119407	121686	18146396
07y	09y	1.6178793752325968	1519	119407	142683	18146396
07y	10y	1.527241846382683	1543	119407	153539	18146396
07y	11y	1.3937443582906819	1504	119407	163993	18146396
07y	12y	1.367430367612915	1322	119407	146922	18146396
07y	13y	1.2357710510522766	1198	119407	147326	18146396
07y	14y	1.1793853469917168	1327	119407	170992	18146396
07y	15y	1.1529629702339912	1414	119407	186378	18146396
07y	16y	1.090257073659757	1423	119407	198352	18146396
07y	17y	1.074856805140369	1418	119407	200487	18146396
07y	18y	0.8968086867315032	1447	119407	245205	18146396
07y	19y	0.9150927467091597	1661	119407	275845	18146396
07y	20y	0.8857474070663618	1764	119407	302656	18146396
07y	21y	0.8763325090248166	1988	119407	344753	18146396
07y	22y	0.9128990175660338	2237	119407	372395	18146396
07y	23y	0.9112632409363748	2200	119407	366893	18146396
07y	24y	0.9551568918900312	2364	119407	376126	18146396
07y	25y	0.9330092627354567	2325	119407	378702	18146396
07y	26y	0.9186043229893686	2310	119407	382159	18146396
07y	27y	0.9154899685643916	2420	119407	401719	18146396
07y	28y	0.9553777884068426	2436	119407	387492	18146396
07y	29y	0.9763487938214884	2649	119407	412323	18146396
07y	30y	0.9852821407382412	2655	119407	409510	18146396
07y	31y	0.9220896356629718	2387	119407	393405	18146396
07y	32y	0.9655094794528448	2459	119407	387046	18146396
07y	33y	1.0188479406160424	2431	119407	362607	18146396
07y	34y	1.0351456231283556	2378	119407	349117	18146396
07y	35y	1.0313681190922996	2270	119407	334482	18146396
07y	36y	1.0247378795055226	2200	119407	326265	18146396
07y	37y	1.0772569908450884	2287	119407	322632	18146396
07y	38y	1.0310395608857392	2026	119407	298624	18146396
07y	39y	1.0274278814307163	2023	119407	299230	18146396
07y	40y	1.0508219630711668	2016	119407	291556	18146396
07y	41y	1.021438328829703	1875	119407	278965	18146396
07y	42y	1.0482325557231296	1934	119407	280388	18146396
07y	43y	1.003464883790454	1822	119407	275935	18146396
07y	44y	1.0028348902024549	1729	119407	262015	18146396
07y	45y	0.9590368825619587	1634	119407	258927	18146396
07y	46y	0.9772072298046426	1668	119407	259400	18146396
07y	47y	0.9773536536241372	1621	119407	252053	18146396
07y	48y	0.9708882107377262	1531	119407	239644	18146396
07y	49y	0.9400696361760136	1529	119407	247177	18146396
07y	50y	0.9309204610431348	1544	119407	252055	18146396
07y	51y	0.9317148308113041	1589	119407	259180	18146396
07y	52y	0.9435462831792133	1541	119407	248199	18146396
07y	53y	0.8968147529941192	1409	119407	238764	18146396
07y	54y	0.9219759085738003	1421	119407	234226	18146396
07y	55y	0.9083257910402099	1444	119407	241594	18146396
07y	56y	0.8856247884467926	1334	119407	228911	18146396
07y	57y	0.8833067831234821	1319	119407	226931	18146396
07y	58y	0.938389272298145	1424	119407	230615	18146396
07y	59y	0.8518440756675805	1295	119407	231031	18146396
07y	60y	0.8551848252862159	1205	119407	214135	18146396
07y	61y	0.9290423873121799	1313	119407	214778	18146396
07y	62y	0.9806653051954752	1250	119407	193709	18146396
07y	63y	0.9340632552561484	1152	119407	187429	18146396
07y	64y	0.9067570687749446	1068	119407	178995	18146396
07y	65y	0.8536725827996232	941	119407	167517	18146396
07y	66y	0.8726798157523068	889	119407	154813	18146396
07y	67y	0.9035369055331078	869	119407	146162	18146396
07y	68y	0.8217238299536912	754	119407	139446	18146396
07y	69y	0.8469119970381914	698	119407	125250	18146396
07y	70y	0.9380524448878814	726	119407	117617	18146396
07y	71y	0.9080575003196556	681	119407	113971	18146396
07y	72y	0.909952394859426	613	119407	102377	18146396
07y	73y	0.8830483925359052	581	119407	99989	18146396
07y	74y	0.8588704934117524	577	119407	102096	18146396
07y	75y	0.8881141608819445	498	119407	85216	18146396
07y	76y	0.8877818236504706	421	119407	72067	18146396
07y	77y	0.7676374452256877	325	119407	64341	18146396
07y	78y	0.8818523446302198	368	119407	63418	18146396
07y	79y	0.8024803596399717	324	119407	61358	18146396
07y	80y	0.7384264819881672	265	119407	54538	18146396
07y	81y	0.8013249248184217	254	119407	48171	18146396
07y	82y	0.7527040936922639	210	119407	42399	18146396
07y	83y	0.8113481157002799	238	119407	44579	18146396
07y	84y	0.7288671468319713	169	119407	35237	18146396
07y	85y	0.8260231273592236	191	119407	35140	18146396
07y	86y	0.7793104854173092	144	119407	28081	18146396
07y	87y	0.8005493759276869	156	119407	29614	18146396
07y	88y	0.913500490107007	144	119407	23956	18146396
07y	89y	0.6183505403391542	82	119407	20153	18146396
07y	90y	0.7197541921071133	98	119407	20692	18146396
07y	91y	0.8112844202356626	84	119407	15735	18146396
07y	92y	0.7935820187792548	70	119407	13405	18146396
07y	93y	0.8249167667591668	62	119407	11422	18146396
07y	94y	0.5814074270121316	39	119407	10194	18146396
07y	95y	0.5005031513262971	22	119407	6680	18146396
07y	96y	0.5965748433753633	23	119407	5859	18146396
07y	97y	0.4445761789599659	12	119407	4102	18146396
07y	98y	0.6119049177586877	14	119407	3477	18146396
07y	99y+	0.8631988701073415	54	119407	9507	18146396
08y	00y	1.1542306185254454	126	121686	16279	18146396
08y	01y	1.1008423982811077	601	121686	81414	18146396
08y	02y	1.3100683935513824	652	121686	74217	18146396
08y	03y	1.2932707872545142	717	121686	82676	18146396
08y	04y	1.4056868790202062	876	121686	92932	18146396
08y	05y	1.754408985213385	1180	121686	100300	18146396
08y	06y	1.667169127544451	1257	121686	112436	18146396
08y	07y	1.6160480062544598	1294	121686	119407	18146396
08y	08y	2.482839203669323	2026	121686	121686	18146396
08y	09y	1.5123282600902759	1447	121686	142683	18146396
08y	10y	1.6588951111418082	1708	121686	153539	18146396
08y	11y	1.5667861916401595	1723	121686	163993	18146396
08y	12y	1.4098249196019845	1389	121686	146922	18146396
08y	13y	1.3401652606797951	1324	121686	147326	18146396
08y	14y	1.2645673916070304	1450	121686	170992	18146396
08y	15y	1.1785767472105149	1473	121686	186378	18146396
08y	16y	1.0841227177733521	1442	121686	198352	18146396
08y	17y	1.1216694534925826	1508	121686	200487	18146396
08y	18y	0.9608985408591664	1580	121686	245205	18146396
08y	19y	0.9066041755108148	1677	121686	275845	18146396
08y	20y	0.9026636418008815	1832	121686	302656	18146396
08y	21y	0.8694363069151725	2010	121686	344753	18146396
08y	22y	0.8905959386067686	2224	121686	372395	18146396
08y	23y	0.9128934576556745	2246	121686	366893	18146396
08y	24y	0.9186338556359617	2317	121686	376126	18146396
08y	25y	0.9442812117378883	2398	121686	378702	18146396
08y	26y	0.9497870649181728	2434	121686	382159	18146396
08y	27y	0.948087211683801	2554	121686	401719	18146396
08y	28y	0.9397940423336569	2442	121686	387492	18146396
08y	29y	0.9577015455883012	2648	121686	412323	18146396
08y	30y	0.9766614157130107	2682	121686	409510	18146396
08y	31y	0.9666073068096748	2550	121686	393405	18146396
08y	32y	1.0025233053687188	2602	121686	387046	18146396
08y	33y	0.9726234359630896	2365	121686	362607	18146396
08y	34y	1.0119145309429582	2369	121686	349117	18146396
08y	35y	1.0521775235306747	2360	121686	334482	18146396
08y	36y	1.0334270939748549	2261	121686	326265	18146396
08y	37y	1.0695613060506186	2314	121686	322632	18146396
08y	38y	0.9957497685991337	1994	121686	298624	18146396
08y	39y	1.0480546006262428	2103	121686	299230	18146396
08y	40y	1.0183546372118535	1991	121686	291556	18146396
08y	41y	1.066990584573764	1996	121686	278965	18146396
08y	42y	0.9977533160380588	1876	121686	280388	18146396
08y	43y	0.9949397142316602	1841	121686	275935	18146396
08y	44y	0.9954361841222266	1749	121686	262015	18146396
