x	y	RR	N_pairs	N_x	N_y	N_total	season	geo_cat
50-54y	65-69y	0.9705966952080485	452	11561	6448	160074	Mar-May	FL/FL
50-54y	70-74y	0.9605634112469597	345	11561	4973	160074	Mar-May	FL/FL
50-54y	75-79y	0.984638833232352	274	11561	3853	160074	Mar-May	FL/FL
50-54y	80-84y	0.9573749089512568	160	11561	2314	160074	Mar-May	FL/FL
50-54y	85+y	1.0728384595159222	117	11561	1510	160074	Mar-May	FL/FL
55-59y	00-04y	0.9870847346143691	78	10039	1260	160074	Mar-May	FL/FL
55-59y	05-09y	0.8261558126471641	203	10039	3918	160074	Mar-May	FL/FL
55-59y	10-14y	0.876037908288315	397	10039	7226	160074	Mar-May	FL/FL
55-59y	15-19y	0.9493207039817961	619	10039	10397	160074	Mar-May	FL/FL
55-59y	20-24y	0.9190606379929436	847	10039	14695	160074	Mar-May	FL/FL
55-59y	25-29y	0.9004576252994887	962	10039	17035	160074	Mar-May	FL/FL
55-59y	30-34y	0.9977235486656423	978	10039	15630	160074	Mar-May	FL/FL
55-59y	35-39y	0.9817722986709527	829	10039	13464	160074	Mar-May	FL/FL
55-59y	40-44y	0.9294849800651528	736	10039	12626	160074	Mar-May	FL/FL
55-59y	45-49y	0.9719390885031074	826	10039	13551	160074	Mar-May	FL/FL
55-59y	50-54y	1.0799327394375497	783	10039	11561	160074	Mar-May	FL/FL
55-59y	55-59y	1.3056047149754766	822	10039	10039	160074	Mar-May	FL/FL
55-59y	60-64y	1.1491745905195765	690	10039	9574	160074	Mar-May	FL/FL
55-59y	65-69y	1.1424765529818324	462	10039	6448	160074	Mar-May	FL/FL
55-59y	70-74y	1.013208851455595	316	10039	4973	160074	Mar-May	FL/FL
55-59y	75-79y	1.0552892770879787	255	10039	3853	160074	Mar-May	FL/FL
55-59y	80-84y	0.9578153843054439	139	10039	2314	160074	Mar-May	FL/FL
55-59y	85+y	1.0242952485307302	97	10039	1510	160074	Mar-May	FL/FL
60-64y	00-04y	1.1146439099280128	84	9574	1260	160074	Mar-May	FL/FL
60-64y	05-09y	0.8833509921854248	207	9574	3918	160074	Mar-May	FL/FL
60-64y	10-14y	0.9023894952372103	390	9574	7226	160074	Mar-May	FL/FL
60-64y	15-19y	0.9343196169115566	581	9574	10397	160074	Mar-May	FL/FL
60-64y	20-24y	0.8487828873040167	746	9574	14695	160074	Mar-May	FL/FL
60-64y	25-29y	0.857820996585447	874	9574	17035	160074	Mar-May	FL/FL
60-64y	30-34y	0.8365177348387434	782	9574	15630	160074	Mar-May	FL/FL
60-64y	35-39y	0.9102427943153131	733	9574	13464	160074	Mar-May	FL/FL
60-64y	40-44y	0.9958167648792463	752	9574	12626	160074	Mar-May	FL/FL
60-64y	45-49y	0.9364784942220999	759	9574	13551	160074	Mar-May	FL/FL
60-64y	50-54y	1.0022249534160061	693	9574	11561	160074	Mar-May	FL/FL
60-64y	55-59y	1.1491745905195765	690	9574	10039	160074	Mar-May	FL/FL
60-64y	60-64y	1.400581297643516	802	9574	9574	160074	Mar-May	FL/FL
60-64y	65-69y	1.2576045201774242	485	9574	6448	160074	Mar-May	FL/FL
60-64y	70-74y	1.4087143690614927	419	9574	4973	160074	Mar-May	FL/FL
60-64y	75-79y	1.1976707885699824	276	9574	3853	160074	Mar-May	FL/FL
60-64y	80-84y	1.2138731843427144	168	9574	2314	160074	Mar-May	FL/FL
60-64y	85+y	1.472658635349325	133	9574	1510	160074	Mar-May	FL/FL
65-69y	00-04y	1.0639446463035174	54	6448	1260	160074	Mar-May	FL/FL
65-69y	05-09y	0.7730208178958982	122	6448	3918	160074	Mar-May	FL/FL
65-69y	10-14y	0.8314060655312118	242	6448	7226	160074	Mar-May	FL/FL
65-69y	15-19y	0.8476490611793677	355	6448	10397	160074	Mar-May	FL/FL
65-69y	20-24y	0.8429983591083208	499	6448	14695	160074	Mar-May	FL/FL
65-69y	25-29y	0.8802186656285665	604	6448	17035	160074	Mar-May	FL/FL
65-69y	30-34y	0.7862162123008974	495	6448	15630	160074	Mar-May	FL/FL
65-69y	35-39y	0.8758208522054585	475	6448	13464	160074	Mar-May	FL/FL
65-69y	40-44y	0.9831052003251395	500	6448	12626	160074	Mar-May	FL/FL
65-69y	45-49y	0.9929416199586417	542	6448	13551	160074	Mar-May	FL/FL
65-69y	50-54y	0.9705966952080485	452	6448	11561	160074	Mar-May	FL/FL
65-69y	55-59y	1.1424765529818324	462	6448	10039	160074	Mar-May	FL/FL
65-69y	60-64y	1.2576045201774242	485	6448	9574	160074	Mar-May	FL/FL
65-69y	65-69y	1.6709385380813255	434	6448	6448	160074	Mar-May	FL/FL
65-69y	70-74y	1.4776413289330623	296	6448	4973	160074	Mar-May	FL/FL
65-69y	75-79y	1.3659431775954929	212	6448	3853	160074	Mar-May	FL/FL
65-69y	80-84y	1.4375972476306698	134	6448	2314	160074	Mar-May	FL/FL
65-69y	85+y	1.3974548296715035	85	6448	1510	160074	Mar-May	FL/FL
70-74y	00-04y	0.7408493164676555	29	4973	1260	160074	Mar-May	FL/FL
70-74y	05-09y	1.018731214920961	124	4973	3918	160074	Mar-May	FL/FL
70-74y	10-14y	0.6280923630282741	141	4973	7226	160074	Mar-May	FL/FL
70-74y	15-19y	0.8544829198959366	276	4973	10397	160074	Mar-May	FL/FL
70-74y	20-24y	0.7381806498200182	337	4973	14695	160074	Mar-May	FL/FL
70-74y	25-29y	0.735038028364616	389	4973	17035	160074	Mar-May	FL/FL
70-74y	30-34y	0.7228538265301856	351	4973	15630	160074	Mar-May	FL/FL
70-74y	35-39y	0.8271882216255361	346	4973	13464	160074	Mar-May	FL/FL
70-74y	40-44y	0.9203303892022784	361	4973	12626	160074	Mar-May	FL/FL
70-74y	45-49y	0.7909977252560476	333	4973	13551	160074	Mar-May	FL/FL
70-74y	50-54y	0.9605634112469597	345	4973	11561	160074	Mar-May	FL/FL
70-74y	55-59y	1.013208851455595	316	4973	10039	160074	Mar-May	FL/FL
70-74y	60-64y	1.4087143690614927	419	4973	9574	160074	Mar-May	FL/FL
70-74y	65-69y	1.4776413289330623	296	4973	6448	160074	Mar-May	FL/FL
70-74y	70-74y	2.627906561104608	406	4973	4973	160074	Mar-May	FL/FL
70-74y	75-79y	2.172084355441523	260	4973	3853	160074	Mar-May	FL/FL
70-74y	80-84y	1.8639909617378962	134	4973	2314	160074	Mar-May	FL/FL
70-74y	85+y	2.3448663844362203	110	4973	1510	160074	Mar-May	FL/FL
75-79y	00-04y	0.989173762765769	30	3853	1260	160074	Mar-May	FL/FL
75-79y	05-09y	0.774070031810962	73	3853	3918	160074	Mar-May	FL/FL
75-79y	10-14y	0.6899301115036547	120	3853	7226	160074	Mar-May	FL/FL
75-79y	15-19y	0.8311455661821832	208	3853	10397	160074	Mar-May	FL/FL
75-79y	20-24y	0.6050147797145647	214	3853	14695	160074	Mar-May	FL/FL
75-79y	25-29y	0.7365234900954669	302	3853	17035	160074	Mar-May	FL/FL
75-79y	30-34y	0.6140090919672899	231	3853	15630	160074	Mar-May	FL/FL
75-79y	35-39y	0.7035298751703845	228	3853	13464	160074	Mar-May	FL/FL
75-79y	40-44y	0.812742494662368	247	3853	12626	160074	Mar-May	FL/FL
75-79y	45-49y	0.7909884820929012	258	3853	13551	160074	Mar-May	FL/FL
75-79y	50-54y	0.984638833232352	274	3853	11561	160074	Mar-May	FL/FL
75-79y	55-59y	1.0552892770879787	255	3853	10039	160074	Mar-May	FL/FL
75-79y	60-64y	1.1976707885699824	276	3853	9574	160074	Mar-May	FL/FL
75-79y	65-69y	1.3659431775954929	212	3853	6448	160074	Mar-May	FL/FL
75-79y	70-74y	2.172084355441523	260	3853	4973	160074	Mar-May	FL/FL
75-79y	75-79y	4.118946484445333	382	3853	3853	160074	Mar-May	FL/FL
75-79y	80-84y	3.1778377185239486	177	3853	2314	160074	Mar-May	FL/FL
75-79y	85+y	2.9164244598257487	106	3853	1510	160074	Mar-May	FL/FL
80-84y	00-04y	0.9882334581772784	18	2314	1260	160074	Mar-May	FL/FL
80-84y	05-09y	0.45905684068786085	26	2314	3918	160074	Mar-May	FL/FL
80-84y	10-14y	0.8328729731132727	87	2314	7226	160074	Mar-May	FL/FL
80-84y	15-19y	0.7984186399756794	120	2314	10397	160074	Mar-May	FL/FL
80-84y	20-24y	0.800270466350804	170	2314	14695	160074	Mar-May	FL/FL
80-84y	25-29y	0.7878019452045829	194	2314	17035	160074	Mar-May	FL/FL
80-84y	30-34y	0.681583711708364	154	2314	15630	160074	Mar-May	FL/FL
80-84y	35-39y	0.7655430647416768	149	2314	13464	160074	Mar-May	FL/FL
80-84y	40-44y	0.9040149621974712	165	2314	12626	160074	Mar-May	FL/FL
80-84y	45-49y	0.7810476788382975	153	2314	13551	160074	Mar-May	FL/FL
80-84y	50-54y	0.9573749089512568	160	2314	11561	160074	Mar-May	FL/FL
80-84y	55-59y	0.9578153843054439	139	2314	10039	160074	Mar-May	FL/FL
80-84y	60-64y	1.2138731843427144	168	2314	9574	160074	Mar-May	FL/FL
80-84y	65-69y	1.4375972476306698	134	2314	6448	160074	Mar-May	FL/FL
80-84y	70-74y	1.8639909617378962	134	2314	4973	160074	Mar-May	FL/FL
80-84y	75-79y	3.1778377185239486	177	2314	3853	160074	Mar-May	FL/FL
80-84y	80-84y	3.527573882324642	118	2314	2314	160074	Mar-May	FL/FL
80-84y	85+y	2.198982582266309	48	2314	1510	160074	Mar-May	FL/FL
85+y	00-04y	1.5144186902133923	18	1510	1260	160074	Mar-May	FL/FL
85+y	05-09y	0.892880710187993	33	1510	3918	160074	Mar-May	FL/FL
85+y	10-14y	0.7335267420994459	50	1510	7226	160074	Mar-May	FL/FL
85+y	15-19y	0.7952990132787923	78	1510	10397	160074	Mar-May	FL/FL
85+y	20-24y	0.5338337363026123	74	1510	14695	160074	Mar-May	FL/FL
85+y	25-29y	0.7405402978285843	119	1510	17035	160074	Mar-May	FL/FL
85+y	30-34y	0.5832884205531051	86	1510	15630	160074	Mar-May	FL/FL
85+y	35-39y	0.795227056305163	101	1510	13464	160074	Mar-May	FL/FL
85+y	40-44y	0.9151759273149173	109	1510	12626	160074	Mar-May	FL/FL
85+y	45-49y	0.7197146810112985	92	1510	13551	160074	Mar-May	FL/FL
85+y	50-54y	1.0728384595159222	117	1510	11561	160074	Mar-May	FL/FL
85+y	55-59y	1.0242952485307302	97	1510	10039	160074	Mar-May	FL/FL
85+y	60-64y	1.472658635349325	133	1510	9574	160074	Mar-May	FL/FL
85+y	65-69y	1.3974548296715035	85	1510	6448	160074	Mar-May	FL/FL
85+y	70-74y	2.3448663844362203	110	1510	4973	160074	Mar-May	FL/FL
85+y	75-79y	2.9164244598257487	106	1510	3853	160074	Mar-May	FL/FL
85+y	80-84y	2.198982582266309	48	1510	2314	160074	Mar-May	FL/FL
85+y	85+y	3.7910604798035172	54	1510	1510	160074	Mar-May	FL/FL
00-04y	00-04y	0.41108108942254545	4	597	597	36628	Dec-Feb	FL/Mideast
00-04y	05-09y	0.440205511864254	8	597	1115	36628	Dec-Feb	FL/Mideast
00-04y	10-14y	0.39392387297643916	8	597	1246	36628	Dec-Feb	FL/Mideast
00-04y	15-19y	1.0441615353764127	29	597	1704	36628	Dec-Feb	FL/Mideast
00-04y	20-24y	0.884180127350284	41	597	2845	36628	Dec-Feb	FL/Mideast
00-04y	25-29y	1.3178148309063897	79	597	3678	36628	Dec-Feb	FL/Mideast
00-04y	30-34y	1.1270440414856526	64	597	3484	36628	Dec-Feb	FL/Mideast
00-04y	35-39y	0.753831158065641	36	597	2930	36628	Dec-Feb	FL/Mideast
00-04y	40-44y	0.8452833115699687	36	597	2613	36628	Dec-Feb	FL/Mideast
00-04y	45-49y	0.820439430751753	32	597	2393	36628	Dec-Feb	FL/Mideast
00-04y	50-54y	0.88882305558645	36	597	2485	36628	Dec-Feb	FL/Mideast
00-04y	55-59y	1.148266715842208	51	597	2725	36628	Dec-Feb	FL/Mideast
00-04y	60-64y	1.0360347867840023	41	597	2428	36628	Dec-Feb	FL/Mideast
00-04y	65-69y	1.2862363880899959	40	597	1908	36628	Dec-Feb	FL/Mideast
00-04y	70-74y	0.9458845265805786	22	597	1427	36628	Dec-Feb	FL/Mideast
00-04y	75-79y	1.101651211860407	26	597	1448	36628	Dec-Feb	FL/Mideast
00-04y	80-84y	1.9258944197820191	28	597	892	36628	Dec-Feb	FL/Mideast
00-04y	85+y	1.3826149526977611	16	597	710	36628	Dec-Feb	FL/Mideast
05-09y	00-04y	0.440205511864254	8	1115	597	36628	Dec-Feb	FL/Mideast
05-09y	05-09y	1.5320291982545395	52	1115	1115	36628	Dec-Feb	FL/Mideast
05-09y	10-14y	1.2918634698299132	49	1115	1246	36628	Dec-Feb	FL/Mideast
05-09y	15-19y	0.8096891513505547	42	1115	1704	36628	Dec-Feb	FL/Mideast
05-09y	20-24y	1.1431188380212316	99	1115	2845	36628	Dec-Feb	FL/Mideast
05-09y	25-29y	1.1253749722626598	126	1115	3678	36628	Dec-Feb	FL/Mideast
05-09y	30-34y	1.1408949560579305	121	1115	3484	36628	Dec-Feb	FL/Mideast
05-09y	35-39y	0.8072413107026432	72	1115	2930	36628	Dec-Feb	FL/Mideast
05-09y	40-44y	0.9806040511481914	78	1115	2613	36628	Dec-Feb	FL/Mideast
05-09y	45-49y	0.8099306834770322	59	1115	2393	36628	Dec-Feb	FL/Mideast
05-09y	50-54y	0.8989199772626792	68	1115	2485	36628	Dec-Feb	FL/Mideast
05-09y	55-59y	1.0608516065330975	88	1115	2725	36628	Dec-Feb	FL/Mideast
05-09y	60-64y	1.0012016016430139	74	1115	2428	36628	Dec-Feb	FL/Mideast
05-09y	65-69y	0.9641579941901458	56	1115	1908	36628	Dec-Feb	FL/Mideast
05-09y	70-74y	0.7366559717931878	32	1115	1427	36628	Dec-Feb	FL/Mideast
05-09y	75-79y	1.0208984713722964	45	1115	1448	36628	Dec-Feb	FL/Mideast
05-09y	80-84y	0.847035934766434	23	1115	892	36628	Dec-Feb	FL/Mideast
05-09y	85+y	1.0641634560727595	23	1115	710	36628	Dec-Feb	FL/Mideast
10-14y	00-04y	0.39392387297643916	8	1246	597	36628	Dec-Feb	FL/Mideast
10-14y	05-09y	1.2918634698299132	49	1246	1115	36628	Dec-Feb	FL/Mideast
10-14y	10-14y	1.2268195625681153	52	1246	1246	36628	Dec-Feb	FL/Mideast
10-14y	15-19y	1.0005844995064017	58	1246	1704	36628	Dec-Feb	FL/Mideast
10-14y	20-24y	1.291585022864026	125	1246	2845	36628	Dec-Feb	FL/Mideast
10-14y	25-29y	1.2148624374507395	152	1246	3678	36628	Dec-Feb	FL/Mideast
10-14y	30-34y	1.0125077630737533	120	1246	3484	36628	Dec-Feb	FL/Mideast
10-14y	35-39y	0.9230293252400856	92	1246	2930	36628	Dec-Feb	FL/Mideast
10-14y	40-44y	0.9112570865882957	81	1246	2613	36628	Dec-Feb	FL/Mideast
10-14y	45-49y	0.7247774575255946	59	1246	2393	36628	Dec-Feb	FL/Mideast
10-14y	50-54y	0.9463655124971336	80	1246	2485	36628	Dec-Feb	FL/Mideast
10-14y	55-59y	0.8845912792495619	82	1246	2725	36628	Dec-Feb	FL/Mideast
10-14y	60-64y	0.9080461099901893	75	1246	2428	36628	Dec-Feb	FL/Mideast
10-14y	65-69y	0.9706385380807683	63	1246	1908	36628	Dec-Feb	FL/Mideast
10-14y	70-74y	0.8652084708910138	42	1246	1427	36628	Dec-Feb	FL/Mideast
10-14y	75-79y	1.1165791305658772	55	1246	1448	36628	Dec-Feb	FL/Mideast
10-14y	80-84y	0.9227600069100044	28	1246	892	36628	Dec-Feb	FL/Mideast
10-14y	85+y	1.0350880564284584	25	1246	710	36628	Dec-Feb	FL/Mideast
15-19y	00-04y	1.0441615353764127	29	1704	597	36628	Dec-Feb	FL/Mideast
15-19y	05-09y	0.8096891513505547	42	1704	1115	36628	Dec-Feb	FL/Mideast
15-19y	10-14y	1.0005844995064017	58	1704	1246	36628	Dec-Feb	FL/Mideast
15-19y	15-19y	1.1353157580065683	90	1704	1704	36628	Dec-Feb	FL/Mideast
15-19y	20-24y	1.1106539353284322	147	1704	2845	36628	Dec-Feb	FL/Mideast
15-19y	25-29y	1.0519726798346722	180	1704	3678	36628	Dec-Feb	FL/Mideast
15-19y	30-34y	1.085870923012241	176	1704	3484	36628	Dec-Feb	FL/Mideast
15-19y	35-39y	1.0637610360685157	145	1704	2930	36628	Dec-Feb	FL/Mideast
15-19y	40-44y	0.9871554560171335	120	1704	2613	36628	Dec-Feb	FL/Mideast
15-19y	45-49y	0.9611359128443877	107	1704	2393	36628	Dec-Feb	FL/Mideast
15-19y	50-54y	1.0034028112335989	116	1704	2485	36628	Dec-Feb	FL/Mideast
15-19y	55-59y	1.1201225395184562	142	1704	2725	36628	Dec-Feb	FL/Mideast
15-19y	60-64y	0.841043895166717	95	1704	2428	36628	Dec-Feb	FL/Mideast
15-19y	65-69y	0.8787391979409651	78	1704	1908	36628	Dec-Feb	FL/Mideast
15-19y	70-74y	0.8284809887119964	55	1704	1427	36628	Dec-Feb	FL/Mideast
15-19y	75-79y	0.8164657257541567	55	1704	1448	36628	Dec-Feb	FL/Mideast
15-19y	80-84y	0.8193284332301732	34	1704	892	36628	Dec-Feb	FL/Mideast
15-19y	85+y	1.0596285459234278	35	1704	710	36628	Dec-Feb	FL/Mideast
20-24y	00-04y	0.884180127350284	41	2845	597	36628	Dec-Feb	FL/Mideast
20-24y	05-09y	1.1431188380212316	99	2845	1115	36628	Dec-Feb	FL/Mideast
20-24y	10-14y	1.291585022864026	125	2845	1246	36628	Dec-Feb	FL/Mideast
20-24y	15-19y	1.1106539353284322	147	2845	1704	36628	Dec-Feb	FL/Mideast
20-24y	20-24y	1.230885375323155	272	2845	2845	36628	Dec-Feb	FL/Mideast
20-24y	25-29y	1.025620919904701	293	2845	3678	36628	Dec-Feb	FL/Mideast
20-24y	30-34y	1.0827306955825173	293	2845	3484	36628	Dec-Feb	FL/Mideast
20-24y	35-39y	1.05017400744975	239	2845	2930	36628	Dec-Feb	FL/Mideast
20-24y	40-44y	1.0199101827620045	207	2845	2613	36628	Dec-Feb	FL/Mideast
20-24y	45-49y	0.8554318872340754	159	2845	2393	36628	Dec-Feb	FL/Mideast
20-24y	50-54y	0.8496664344591274	164	2845	2485	36628	Dec-Feb	FL/Mideast
20-24y	55-59y	0.9401941922897084	199	2845	2725	36628	Dec-Feb	FL/Mideast
20-24y	60-64y	0.9809662027372511	185	2845	2428	36628	Dec-Feb	FL/Mideast
20-24y	65-69y	0.8839423682727062	131	2845	1908	36628	Dec-Feb	FL/Mideast
20-24y	70-74y	0.8300321566376793	92	2845	1427	36628	Dec-Feb	FL/Mideast
20-24y	75-79y	0.8446681198962996	95	2845	1448	36628	Dec-Feb	FL/Mideast
20-24y	80-84y	0.8804325896269909	61	2845	892	36628	Dec-Feb	FL/Mideast
20-24y	85+y	0.7797247456620213	43	2845	710	36628	Dec-Feb	FL/Mideast
25-29y	00-04y	1.3178148309063897	79	3678	597	36628	Dec-Feb	FL/Mideast
25-29y	05-09y	1.1253749722626598	126	3678	1115	36628	Dec-Feb	FL/Mideast
25-29y	10-14y	1.2148624374507395	152	3678	1246	36628	Dec-Feb	FL/Mideast
25-29y	15-19y	1.0519726798346722	180	3678	1704	36628	Dec-Feb	FL/Mideast
25-29y	20-24y	1.025620919904701	293	3678	2845	36628	Dec-Feb	FL/Mideast
25-29y	25-29y	1.0451463088581903	386	3678	3678	36628	Dec-Feb	FL/Mideast
25-29y	30-34y	0.9947240363622969	348	3678	3484	36628	Dec-Feb	FL/Mideast
25-29y	35-39y	1.0672435679726517	314	3678	2930	36628	Dec-Feb	FL/Mideast
25-29y	40-44y	1.0595145117679265	278	3678	2613	36628	Dec-Feb	FL/Mideast
25-29y	45-49y	0.9904573721569186	238	3678	2393	36628	Dec-Feb	FL/Mideast
25-29y	50-54y	0.9297434416176231	232	3678	2485	36628	Dec-Feb	FL/Mideast
25-29y	55-59y	0.891712488338796	244	3678	2725	36628	Dec-Feb	FL/Mideast
25-29y	60-64y	0.9351638219324484	228	3678	2428	36628	Dec-Feb	FL/Mideast
25-29y	65-69y	0.9186198918608349	176	3678	1908	36628	Dec-Feb	FL/Mideast
25-29y	70-74y	0.9979611340827276	143	3678	1427	36628	Dec-Feb	FL/Mideast
25-29y	75-79y	0.9834879408398151	143	3678	1448	36628	Dec-Feb	FL/Mideast
25-29y	80-84y	0.6698662145785022	60	3678	892	36628	Dec-Feb	FL/Mideast
25-29y	85+y	0.8135257986198868	58	3678	710	36628	Dec-Feb	FL/Mideast
30-34y	00-04y	1.1270440414856526	64	3484	597	36628	Dec-Feb	FL/Mideast
30-34y	05-09y	1.1408949560579305	121	3484	1115	36628	Dec-Feb	FL/Mideast
30-34y	10-14y	1.0125077630737533	120	3484	1246	36628	Dec-Feb	FL/Mideast
30-34y	15-19y	1.085870923012241	176	3484	1704	36628	Dec-Feb	FL/Mideast
30-34y	20-24y	1.0827306955825173	293	3484	2845	36628	Dec-Feb	FL/Mideast
30-34y	25-29y	0.9947240363622969	348	3484	3678	36628	Dec-Feb	FL/Mideast
30-34y	30-34y	1.1225349836088478	372	3484	3484	36628	Dec-Feb	FL/Mideast
30-34y	35-39y	1.065672915287046	297	3484	2930	36628	Dec-Feb	FL/Mideast
30-34y	40-44y	0.9495278399137405	236	3484	2613	36628	Dec-Feb	FL/Mideast
30-34y	45-49y	0.9797094040549766	223	3484	2393	36628	Dec-Feb	FL/Mideast
30-34y	50-54y	0.9222851460080806	218	3484	2485	36628	Dec-Feb	FL/Mideast
30-34y	55-59y	0.9375077681458621	243	3484	2725	36628	Dec-Feb	FL/Mideast
30-34y	60-64y	0.9396068305664681	217	3484	2428	36628	Dec-Feb	FL/Mideast
30-34y	65-69y	0.9091608057920364	165	3484	1908	36628	Dec-Feb	FL/Mideast
30-34y	70-74y	0.9135511462149122	124	3484	1427	36628	Dec-Feb	FL/Mideast
30-34y	75-79y	0.9366046282611591	129	3484	1448	36628	Dec-Feb	FL/Mideast
30-34y	80-84y	0.8839579911755469	75	3484	892	36628	Dec-Feb	FL/Mideast
30-34y	85+y	0.9328620979608997	63	3484	710	36628	Dec-Feb	FL/Mideast
35-39y	00-04y	0.753831158065641	36	2930	597	36628	Dec-Feb	FL/Mideast
35-39y	05-09y	0.8072413107026432	72	2930	1115	36628	Dec-Feb	FL/Mideast
35-39y	10-14y	0.9230293252400856	92	2930	1246	36628	Dec-Feb	FL/Mideast
35-39y	15-19y	1.0637610360685157	145	2930	1704	36628	Dec-Feb	FL/Mideast
35-39y	20-24y	1.05017400744975	239	2930	2845	36628	Dec-Feb	FL/Mideast
35-39y	25-29y	1.0672435679726517	314	2930	3678	36628	Dec-Feb	FL/Mideast
35-39y	30-34y	1.065672915287046	297	2930	3484	36628	Dec-Feb	FL/Mideast
35-39y	35-39y	1.0154416475439434	238	2930	2930	36628	Dec-Feb	FL/Mideast
35-39y	40-44y	1.0860056504037963	227	2930	2613	36628	Dec-Feb	FL/Mideast
35-39y	45-49y	1.070919447934747	205	2930	2393	36628	Dec-Feb	FL/Mideast
35-39y	50-54y	0.9507822360785876	189	2930	2485	36628	Dec-Feb	FL/Mideast
35-39y	55-59y	0.9312690609637724	203	2930	2725	36628	Dec-Feb	FL/Mideast
35-39y	60-64y	0.9576568307178481	186	2930	2428	36628	Dec-Feb	FL/Mideast
35-39y	65-69y	1.0024407738925738	153	2930	1908	36628	Dec-Feb	FL/Mideast
35-39y	70-74y	0.893556256592149	102	2930	1427	36628	Dec-Feb	FL/Mideast
35-39y	75-79y	0.9582969566119208	111	2930	1448	36628	Dec-Feb	FL/Mideast
35-39y	80-84y	1.0651100414759944	76	2930	892	36628	Dec-Feb	FL/Mideast
35-39y	85+y	0.7923188963130318	45	2930	710	36628	Dec-Feb	FL/Mideast
40-44y	00-04y	0.8452833115699687	36	2613	597	36628	Dec-Feb	FL/Mideast
40-44y	05-09y	0.9806040511481914	78	2613	1115	36628	Dec-Feb	FL/Mideast
40-44y	10-14y	0.9112570865882957	81	2613	1246	36628	Dec-Feb	FL/Mideast
40-44y	15-19y	0.9871554560171335	120	2613	1704	36628	Dec-Feb	FL/Mideast
40-44y	20-24y	1.0199101827620045	207	2613	2845	36628	Dec-Feb	FL/Mideast
40-44y	25-29y	1.0595145117679265	278	2613	3678	36628	Dec-Feb	FL/Mideast
40-44y	30-34y	0.9495278399137405	236	2613	3484	36628	Dec-Feb	FL/Mideast
40-44y	35-39y	1.0860056504037963	227	2613	2930	36628	Dec-Feb	FL/Mideast
40-44y	40-44y	0.8583302979348012	160	2613	2613	36628	Dec-Feb	FL/Mideast
40-44y	45-49y	0.9899605127789322	169	2613	2393	36628	Dec-Feb	FL/Mideast
40-44y	50-54y	0.9363874021010872	166	2613	2485	36628	Dec-Feb	FL/Mideast
40-44y	55-59y	0.9619421593514432	187	2613	2725	36628	Dec-Feb	FL/Mideast
40-44y	60-64y	1.1431161579001456	198	2613	2428	36628	Dec-Feb	FL/Mideast
40-44y	65-69y	1.1240533744757908	153	2613	1908	36628	Dec-Feb	FL/Mideast
40-44y	70-74y	0.9135512132614916	93	2613	1427	36628	Dec-Feb	FL/Mideast
40-44y	75-79y	1.0551928521438705	109	2613	1448	36628	Dec-Feb	FL/Mideast
40-44y	80-84y	1.0214626247856955	65	2613	892	36628	Dec-Feb	FL/Mideast
40-44y	85+y	0.9871557704435568	50	2613	710	36628	Dec-Feb	FL/Mideast
45-49y	00-04y	0.820439430751753	32	2393	597	36628	Dec-Feb	FL/Mideast
45-49y	05-09y	0.8099306834770322	59	2393	1115	36628	Dec-Feb	FL/Mideast
45-49y	10-14y	0.7247774575255946	59	2393	1246	36628	Dec-Feb	FL/Mideast
45-49y	15-19y	0.9611359128443877	107	2393	1704	36628	Dec-Feb	FL/Mideast
45-49y	20-24y	0.8554318872340754	159	2393	2845	36628	Dec-Feb	FL/Mideast
45-49y	25-29y	0.9904573721569186	238	2393	3678	36628	Dec-Feb	FL/Mideast
45-49y	30-34y	0.9797094040549766	223	2393	3484	36628	Dec-Feb	FL/Mideast
45-49y	35-39y	1.070919447934747	205	2393	2930	36628	Dec-Feb	FL/Mideast
45-49y	40-44y	0.9899605127789322	169	2393	2613	36628	Dec-Feb	FL/Mideast
45-49y	45-49y	1.0361983490990665	162	2393	2393	36628	Dec-Feb	FL/Mideast
45-49y	50-54y	1.1210256944929082	182	2393	2485	36628	Dec-Feb	FL/Mideast
45-49y	55-59y	0.9717402055689952	173	2393	2725	36628	Dec-Feb	FL/Mideast
45-49y	60-64y	1.0464777140355142	166	2393	2428	36628	Dec-Feb	FL/Mideast
45-49y	65-69y	1.1070603813884137	138	2393	1908	36628	Dec-Feb	FL/Mideast
45-49y	70-74y	0.9546335068031584	89	2393	1427	36628	Dec-Feb	FL/Mideast
45-49y	75-79y	1.0887778696151067	103	2393	1448	36628	Dec-Feb	FL/Mideast
45-49y	80-84y	1.338444622675629	78	2393	892	36628	Dec-Feb	FL/Mideast
45-49y	85+y	1.0994679317022065	51	2393	710	36628	Dec-Feb	FL/Mideast
50-54y	00-04y	0.88882305558645	36	2485	597	36628	Dec-Feb	FL/Mideast
50-54y	05-09y	0.8989199772626792	68	2485	1115	36628	Dec-Feb	FL/Mideast
50-54y	10-14y	0.9463655124971336	80	2485	1246	36628	Dec-Feb	FL/Mideast
50-54y	15-19y	1.0034028112335989	116	2485	1704	36628	Dec-Feb	FL/Mideast
