x	y	RR	N_pairs	N_x	N_y	N_total	nRR_fixed	season_date	season	geo_cat
30-39y	20-29y	1.0040333184438297	3293	14449	16686	73510	1.0111793078971199	2021-04-15	Mar-May	FL/Mideast
30-39y	30-39y	0.9929330145529272	2820	14449	14449	73510	1	2021-04-15	Mar-May	FL/Mideast
30-39y	40-49y	1.0221773450561005	2190	14449	10900	73510	1.0294524706848838	2021-04-15	Mar-May	FL/Mideast
30-39y	50-59y	0.9656421227707727	2141	14449	11280	73510	0.9725148712126948	2021-04-15	Mar-May	FL/Mideast
30-39y	60-69y	1.0147439620724652	1174	14449	5886	73510	1.0219661822095407	2021-04-15	Mar-May	FL/Mideast
30-39y	70-79y	1.0041216022079749	495	14449	2508	73510	1.011268220001815	2021-04-15	Mar-May	FL/Mideast
30-39y	80-89y	1.0678413249922372	157	14449	748	73510	1.0754414540975232	2021-04-15	Mar-May	FL/Mideast
30-39y	90+y	0.9188218462306935	54	14449	299	73510	0.9253613615057381	2021-04-15	Mar-May	FL/Mideast
40-49y	00-09y	0.9685458050320792	406	10900	2827	73510	0.9754392198029306	2021-04-15	Mar-May	FL/Mideast
40-49y	10-19y	0.9979506922687875	1173	10900	7927	73510	1.005053389949089	2021-04-15	Mar-May	FL/Mideast
40-49y	20-29y	0.9837579655306267	2434	10900	16686	73510	0.9907596495555829	2021-04-15	Mar-May	FL/Mideast
40-49y	30-39y	1.0221773450561005	2190	10900	14449	73510	1.0294524706848838	2021-04-15	Mar-May	FL/Mideast
40-49y	40-49y	1.0221237353758101	1652	10900	10900	73510	1.0293984794493174	2021-04-15	Mar-May	FL/Mideast
40-49y	50-59y	0.9924734937211269	1660	10900	11280	73510	0.999537208628311	2021-04-15	Mar-May	FL/Mideast
40-49y	60-69y	0.983075701322061	858	10900	5886	73510	0.9900725294794388	2021-04-15	Mar-May	FL/Mideast
40-49y	70-79y	0.9734216013344453	362	10900	2508	73510	0.980349718528327	2021-04-15	Mar-May	FL/Mideast
40-49y	80-89y	0.9827541333464161	109	10900	748	73510	0.9897486728134485	2021-04-15	Mar-May	FL/Mideast
40-49y	90+y	1.263097480899635	56	10900	299	73510	1.2720873033598854	2021-04-15	Mar-May	FL/Mideast
50-59y	00-09y	1.0995877832050114	477	11280	2827	73510	1.107413860843479	2021-04-15	Mar-May	FL/Mideast
50-59y	10-19y	1.0383214362082371	1263	11280	7927	73510	1.0457114639054945	2021-04-15	Mar-May	FL/Mideast
50-59y	20-29y	0.9596000076081957	2457	11280	16686	73510	0.9664297526054769	2021-04-15	Mar-May	FL/Mideast
50-59y	30-39y	0.9656421227707727	2141	11280	14449	73510	0.9725148712126948	2021-04-15	Mar-May	FL/Mideast
50-59y	40-49y	0.9924734937211269	1660	11280	10900	73510	0.999537208628311	2021-04-15	Mar-May	FL/Mideast
50-59y	50-59y	1.0537875436975002	1824	11280	11280	73510	1.061287648061509	2021-04-15	Mar-May	FL/Mideast
50-59y	60-69y	1.0219244095256685	923	11280	5886	73510	1.0291977349406545	2021-04-15	Mar-May	FL/Mideast
50-59y	70-79y	0.9796053692015338	377	11280	2508	73510	0.9865774980224682	2021-04-15	Mar-May	FL/Mideast
50-59y	80-89y	1.062907825122312	122	11280	748	73510	1.0704728411119369	2021-04-15	Mar-May	FL/Mideast
50-59y	90+y	0.7846370288669086	36	11280	299	73510	0.7902215127978146	2021-04-15	Mar-May	FL/Mideast
60-69y	00-09y	1.086764610610682	246	5886	2827	73510	1.0944994220984816	2021-04-15	Mar-May	FL/Mideast
60-69y	10-19y	0.976807545714996	620	5886	7927	73510	0.9837597616338785	2021-04-15	Mar-May	FL/Mideast
60-69y	20-29y	0.9827400521205799	1313	5886	16686	73510	0.9897344913675403	2021-04-15	Mar-May	FL/Mideast
60-69y	30-39y	1.0147439620724652	1174	5886	14449	73510	1.0219661822095407	2021-04-15	Mar-May	FL/Mideast
60-69y	40-49y	0.983075701322061	858	5886	10900	73510	0.9900725294794388	2021-04-15	Mar-May	FL/Mideast
60-69y	50-59y	1.0219244095256685	923	5886	11280	73510	1.0291977349406545	2021-04-15	Mar-May	FL/Mideast
60-69y	60-69y	1.0396855291886886	490	5886	5886	73510	1.047085265521977	2021-04-15	Mar-May	FL/Mideast
60-69y	70-79y	0.916255274999038	184	5886	2508	73510	0.9227765232598156	2021-04-15	Mar-May	FL/Mideast
60-69y	80-89y	0.9516988103739318	57	5886	748	73510	0.9584723203130059	2021-04-15	Mar-May	FL/Mideast
60-69y	90+y	0.8771513835335135	21	5886	299	73510	0.8833943183251441	2021-04-15	Mar-May	FL/Mideast
70-79y	00-09y	0.9227480904402693	89	2508	2827	73510	0.929315549907202	2021-04-15	Mar-May	FL/Mideast
70-79y	10-19y	1.109254774779995	300	2508	7927	73510	1.1171496551350368	2021-04-15	Mar-May	FL/Mideast
70-79y	20-29y	1.060971211194058	604	2508	16686	73510	1.0685224437539378	2021-04-15	Mar-May	FL/Mideast
70-79y	30-39y	1.0041216022079749	495	2508	14449	73510	1.011268220001815	2021-04-15	Mar-May	FL/Mideast
70-79y	40-49y	0.9734216013344453	362	2508	10900	73510	0.980349718528327	2021-04-15	Mar-May	FL/Mideast
70-79y	50-59y	0.9796053692015338	377	2508	11280	73510	0.9865774980224682	2021-04-15	Mar-May	FL/Mideast
70-79y	60-69y	0.916255274999038	184	2508	5886	73510	0.9227765232598156	2021-04-15	Mar-May	FL/Mideast
70-79y	70-79y	0.7479480335971145	64	2508	2508	73510	0.753271391558958	2021-04-15	Mar-May	FL/Mideast
70-79y	80-89y	1.0971740697148804	28	2508	748	73510	1.1049829682709142	2021-04-15	Mar-May	FL/Mideast
70-79y	90+y	0.4901385799555136	5	2508	299	73510	0.4936270350283406	2021-04-15	Mar-May	FL/Mideast
80-89y	00-09y	0.7995527278023793	23	748	2827	73510	0.8052433709864927	2021-04-15	Mar-May	FL/Mideast
80-89y	10-19y	1.090984815316771	88	748	7927	73510	1.0987496631965572	2021-04-15	Mar-May	FL/Mideast
80-89y	20-29y	0.9070126514206088	154	748	16686	73510	0.9134681173120179	2021-04-15	Mar-May	FL/Mideast
80-89y	30-39y	1.0678413249922372	157	748	14449	73510	1.0754414540975232	2021-04-15	Mar-May	FL/Mideast
80-89y	40-49y	0.9827541333464161	109	748	10900	73510	0.9897486728134485	2021-04-15	Mar-May	FL/Mideast
80-89y	50-59y	1.062907825122312	122	748	11280	73510	1.0704728411119369	2021-04-15	Mar-May	FL/Mideast
80-89y	60-69y	0.9516988103739318	57	748	5886	73510	0.9584723203130059	2021-04-15	Mar-May	FL/Mideast
80-89y	70-79y	1.0971740697148804	28	748	2508	73510	1.1049829682709142	2021-04-15	Mar-May	FL/Mideast
80-89y	80-89y	0.7883071434699305	6	748	748	73510	0.793917748645783	2021-04-15	Mar-May	FL/Mideast
80-89y	90+y	1.314725555774149	4	748	299	73510	1.3240828298635134	2021-04-15	Mar-May	FL/Mideast
90+y	00-09y	0.608763086008899	7	299	2827	73510	0.613095825283841	2021-04-15	Mar-May	FL/Mideast
90+y	10-19y	1.0234826740495313	33	299	7927	73510	1.0307670900744088	2021-04-15	Mar-May	FL/Mideast
90+y	20-29y	1.1934606024235968	81	299	16686	73510	1.2019547994997004	2021-04-15	Mar-May	FL/Mideast
90+y	30-39y	0.9188218462306935	54	299	14449	73510	0.9253613615057381	2021-04-15	Mar-May	FL/Mideast
90+y	40-49y	1.263097480899635	56	299	10900	73510	1.2720873033598854	2021-04-15	Mar-May	FL/Mideast
90+y	50-59y	0.7846370288669086	36	299	11280	73510	0.7902215127978146	2021-04-15	Mar-May	FL/Mideast
90+y	60-69y	0.8771513835335135	21	299	5886	73510	0.8833943183251441	2021-04-15	Mar-May	FL/Mideast
90+y	70-79y	0.4901385799555136	5	299	2508	73510	0.4936270350283406	2021-04-15	Mar-May	FL/Mideast
90+y	80-89y	1.314725555774149	4	299	748	73510	1.3240828298635134	2021-04-15	Mar-May	FL/Mideast
90+y	90+y	1.6445118063556337	2	299	299	73510	1.6562162625804955	2021-04-15	Mar-May	FL/Mideast
00-09y	00-09y	1.0748129493326033	420	5703	5703	83232	1.0616289636325063	2021-07-15	Jun-Aug	FL/Mideast
00-09y	10-19y	1.0646044246631448	752	5703	10309	83232	1.0515456598615722	2021-07-15	Jun-Aug	FL/Mideast
00-09y	20-29y	0.9876501763050105	1161	5703	17156	83232	0.975535355945627	2021-07-15	Jun-Aug	FL/Mideast
00-09y	30-39y	0.9525601363401767	1077	5703	16501	83232	0.9408757411867785	2021-07-15	Jun-Aug	FL/Mideast
00-09y	40-49y	0.9485186017692486	877	5703	13494	83232	0.9368837813200096	2021-07-15	Jun-Aug	FL/Mideast
00-09y	50-59y	0.9031345978097173	626	5703	10116	83232	0.892056471489989	2021-07-15	Jun-Aug	FL/Mideast
00-09y	60-69y	1.1250974447260613	424	5703	5500	83232	1.1112966539636364	2021-07-15	Jun-Aug	FL/Mideast
00-09y	70-79y	1.2000595235155636	254	5703	3089	83232	1.1853392248746524	2021-07-15	Jun-Aug	FL/Mideast
00-09y	80-89y	1.2328055888194884	99	5703	1172	83232	1.2176836168855922	2021-07-15	Jun-Aug	FL/Mideast
00-09y	90+y	0.9881650374072126	13	5703	192	83232	0.9760439016034412	2021-07-15	Jun-Aug	FL/Mideast
10-19y	00-09y	1.0646044246631448	752	10309	5703	83232	1.0515456598615722	2021-07-15	Jun-Aug	FL/Mideast
10-19y	10-19y	1.0463180401884042	1336	10309	10309	83232	1.0334835817943524	2021-07-15	Jun-Aug	FL/Mideast
10-19y	20-29y	0.9614487131954614	2043	10309	17156	83232	0.9496552880287693	2021-07-15	Jun-Aug	FL/Mideast
10-19y	30-39y	0.9922736981833786	2028	10309	16501	83232	0.9801021642848009	2021-07-15	Jun-Aug	FL/Mideast
10-19y	40-49y	1.0027833224448002	1676	10309	13494	83232	0.9904828742676384	2021-07-15	Jun-Aug	FL/Mideast
10-19y	50-59y	0.9952482620747645	1247	10309	10116	83232	0.9830402412620382	2021-07-15	Jun-Aug	FL/Mideast
10-19y	60-69y	1.0466479774953923	713	10309	5500	83232	1.0338094719890127	2021-07-15	Jun-Aug	FL/Mideast
10-19y	70-79y	0.9409323449596525	360	10309	3089	83232	0.9293905798660985	2021-07-15	Jun-Aug	FL/Mideast
10-19y	80-89y	0.9506601806235117	138	10309	1172	83232	0.9389990909103902	2021-07-15	Jun-Aug	FL/Mideast
10-19y	90+y	0.672810671096453	16	10309	192	83232	0.664557768791809	2021-07-15	Jun-Aug	FL/Mideast
20-29y	00-09y	0.9876501763050105	1161	17156	5703	83232	0.975535355945627	2021-07-15	Jun-Aug	FL/Mideast
20-29y	10-19y	0.9614487131954614	2043	17156	10309	83232	0.9496552880287693	2021-07-15	Jun-Aug	FL/Mideast
20-29y	20-29y	1.0067189759126691	3560	17156	17156	83232	0.9943702518014733	2021-07-15	Jun-Aug	FL/Mideast
20-29y	30-39y	1.0231593423568486	3480	17156	16501	83232	1.0106089556621873	2021-07-15	Jun-Aug	FL/Mideast
20-29y	40-49y	1.008118531856667	2804	17156	13494	83232	0.9957526403624735	2021-07-15	Jun-Aug	FL/Mideast
20-29y	50-59y	1.0138424181568877	2114	17156	10116	83232	1.0014063157155912	2021-07-15	Jun-Aug	FL/Mideast
20-29y	60-69y	0.9694140295470443	1099	17156	5500	83232	0.95752289936392	2021-07-15	Jun-Aug	FL/Mideast
20-29y	70-79y	1.0020215724974508	638	17156	3089	83232	0.9897304681790685	2021-07-15	Jun-Aug	FL/Mideast
20-29y	80-89y	0.9106875215349688	220	17156	1172	83232	0.8995167487334044	2021-07-15	Jun-Aug	FL/Mideast
20-29y	90+y	0.9349210310289889	37	17156	192	83232	0.9234530025581188	2021-07-15	Jun-Aug	FL/Mideast
30-39y	00-09y	0.9525601363401767	1077	16501	5703	83232	0.9408757411867785	2021-07-15	Jun-Aug	FL/Mideast
30-39y	10-19y	0.9922736981833786	2028	16501	10309	83232	0.9801021642848009	2021-07-15	Jun-Aug	FL/Mideast
30-39y	20-29y	1.0231593423568486	3480	16501	17156	83232	1.0106089556621873	2021-07-15	Jun-Aug	FL/Mideast
30-39y	30-39y	1.0124186379156295	3312	16501	16501	83232	1	2021-07-15	Jun-Aug	FL/Mideast
30-39y	40-49y	0.9931867493880726	2657	16501	13494	83232	0.9810040157230299	2021-07-15	Jun-Aug	FL/Mideast
30-39y	50-59y	0.9753042094888195	1956	16501	10116	83232	0.963340828549718	2021-07-15	Jun-Aug	FL/Mideast
30-39y	60-69y	0.9638736274936506	1051	16501	5500	83232	0.9520504575835116	2021-07-15	Jun-Aug	FL/Mideast
30-39y	70-79y	1.0630242074658494	651	16501	3089	83232	1.0499848260936866	2021-07-15	Jun-Aug	FL/Mideast
30-39y	80-89y	1.0587357617999364	246	16501	1172	83232	1.0457489838192477	2021-07-15	Jun-Aug	FL/Mideast
30-39y	90+y	1.1296591241944933	43	16501	192	83232	1.1158023784708655	2021-07-15	Jun-Aug	FL/Mideast
40-49y	00-09y	0.9485186017692486	877	13494	5703	83232	0.9368837813200096	2021-07-15	Jun-Aug	FL/Mideast
40-49y	10-19y	1.0027833224448002	1676	13494	10309	83232	0.9904828742676384	2021-07-15	Jun-Aug	FL/Mideast
40-49y	20-29y	1.008118531856667	2804	13494	17156	83232	0.9957526403624735	2021-07-15	Jun-Aug	FL/Mideast
40-49y	30-39y	0.9931867493880726	2657	13494	16501	83232	0.9810040157230299	2021-07-15	Jun-Aug	FL/Mideast
40-49y	40-49y	1.0074430645185277	2204	13494	13494	83232	0.9950854585141325	2021-07-15	Jun-Aug	FL/Mideast
40-49y	50-59y	1.0030133407856445	1645	13494	10116	83232	0.9907100711328778	2021-07-15	Jun-Aug	FL/Mideast
40-49y	60-69y	0.9801631566891682	874	13494	5500	83232	0.9681401744115765	2021-07-15	Jun-Aug	FL/Mideast
40-49y	70-79y	0.9864127471159322	494	13494	3089	83232	0.9743131054429832	2021-07-15	Jun-Aug	FL/Mideast
40-49y	80-89y	1.178881234536801	224	13494	1172	83232	1.1644207152921298	2021-07-15	Jun-Aug	FL/Mideast
40-49y	90+y	1.2528905593844177	39	13494	192	83232	1.237522219033692	2021-07-15	Jun-Aug	FL/Mideast
50-59y	00-09y	0.9031345978097173	626	10116	5703	83232	0.892056471489989	2021-07-15	Jun-Aug	FL/Mideast
50-59y	10-19y	0.9952482620747645	1247	10116	10309	83232	0.9830402412620382	2021-07-15	Jun-Aug	FL/Mideast
50-59y	20-29y	1.0138424181568877	2114	10116	17156	83232	1.0014063157155912	2021-07-15	Jun-Aug	FL/Mideast
50-59y	30-39y	0.9753042094888195	1956	10116	16501	83232	0.963340828549718	2021-07-15	Jun-Aug	FL/Mideast
50-59y	40-49y	1.0030133407856445	1645	10116	13494	83232	0.9907100711328778	2021-07-15	Jun-Aug	FL/Mideast
50-59y	50-59y	1.084996963260969	1334	10116	10116	83232	1.0716880573186247	2021-07-15	Jun-Aug	FL/Mideast
50-59y	60-69y	1.0172500988533018	680	10116	5500	83232	1.0047721967541208	2021-07-15	Jun-Aug	FL/Mideast
50-59y	70-79y	0.9642112325768255	362	10116	3089	83232	0.9523839214990614	2021-07-15	Jun-Aug	FL/Mideast
50-59y	80-89y	0.8705137301500546	124	10116	1172	83232	0.8598357414105601	2021-07-15	Jun-Aug	FL/Mideast
50-59y	90+y	1.199881890898906	28	10116	192	83232	1.1851637711542198	2021-07-15	Jun-Aug	FL/Mideast
60-69y	00-09y	1.1250974447260613	424	5500	5703	83232	1.1112966539636364	2021-07-15	Jun-Aug	FL/Mideast
60-69y	10-19y	1.0466479774953923	713	5500	10309	83232	1.0338094719890127	2021-07-15	Jun-Aug	FL/Mideast
60-69y	20-29y	0.9694140295470443	1099	5500	17156	83232	0.95752289936392	2021-07-15	Jun-Aug	FL/Mideast
60-69y	30-39y	0.9638736274936506	1051	5500	16501	83232	0.9520504575835116	2021-07-15	Jun-Aug	FL/Mideast
60-69y	40-49y	0.9801631566891682	874	5500	13494	83232	0.9681401744115765	2021-07-15	Jun-Aug	FL/Mideast
60-69y	50-59y	1.0172500988533018	680	5500	10116	83232	1.0047721967541208	2021-07-15	Jun-Aug	FL/Mideast
60-69y	60-69y	1.0345531570247934	376	5500	5500	83232	1.0218630103004964	2021-07-15	Jun-Aug	FL/Mideast
60-69y	70-79y	0.9847042585126107	201	5500	3089	83232	0.9726255736855287	2021-07-15	Jun-Aug	FL/Mideast
60-69y	80-89y	0.9555024821594787	74	5500	1172	83232	0.9437819952886981	2021-07-15	Jun-Aug	FL/Mideast
60-69y	90+y	0.6305464015151515	8	5500	192	83232	0.6228119257200977	2021-07-15	Jun-Aug	FL/Mideast
70-79y	00-09y	1.2000595235155636	254	3089	5703	83232	1.1853392248746524	2021-07-15	Jun-Aug	FL/Mideast
70-79y	10-19y	0.9409323449596525	360	3089	10309	83232	0.9293905798660985	2021-07-15	Jun-Aug	FL/Mideast
70-79y	20-29y	1.0020215724974508	638	3089	17156	83232	0.9897304681790685	2021-07-15	Jun-Aug	FL/Mideast
70-79y	30-39y	1.0630242074658494	651	3089	16501	83232	1.0499848260936866	2021-07-15	Jun-Aug	FL/Mideast
70-79y	40-49y	0.9864127471159322	494	3089	13494	83232	0.9743131054429832	2021-07-15	Jun-Aug	FL/Mideast
70-79y	50-59y	0.9642112325768255	362	3089	10116	83232	0.9523839214990614	2021-07-15	Jun-Aug	FL/Mideast
70-79y	60-69y	0.9847042585126107	201	3089	5500	83232	0.9726255736855287	2021-07-15	Jun-Aug	FL/Mideast
70-79y	70-79y	0.8024951160253789	92	3089	3089	83232	0.792651464494528	2021-07-15	Jun-Aug	FL/Mideast
70-79y	80-89y	0.6897095495742351	30	3089	1172	83232	0.6812493604367174	2021-07-15	Jun-Aug	FL/Mideast
70-79y	90+y	0.9823584358476314	7	3089	192	83232	0.9703085256017352	2021-07-15	Jun-Aug	FL/Mideast
80-89y	00-09y	1.2328055888194884	99	1172	5703	83232	1.2176836168855922	2021-07-15	Jun-Aug	FL/Mideast
80-89y	10-19y	0.9506601806235117	138	1172	10309	83232	0.9389990909103902	2021-07-15	Jun-Aug	FL/Mideast
80-89y	20-29y	0.9106875215349688	220	1172	17156	83232	0.8995167487334044	2021-07-15	Jun-Aug	FL/Mideast
80-89y	30-39y	1.0587357617999364	246	1172	16501	83232	1.0457489838192477	2021-07-15	Jun-Aug	FL/Mideast
80-89y	40-49y	1.178881234536801	224	1172	13494	83232	1.1644207152921298	2021-07-15	Jun-Aug	FL/Mideast
80-89y	50-59y	0.8705137301500546	124	1172	10116	83232	0.8598357414105601	2021-07-15	Jun-Aug	FL/Mideast
80-89y	60-69y	0.9555024821594787	74	1172	5500	83232	0.9437819952886981	2021-07-15	Jun-Aug	FL/Mideast
80-89y	70-79y	0.6897095495742351	30	1172	3089	83232	0.6812493604367174	2021-07-15	Jun-Aug	FL/Mideast
80-89y	80-89y	0.9695169716595418	16	1172	1172	83232	0.9576245787568533	2021-07-15	Jun-Aug	FL/Mideast
80-89y	90+y	0.36988499004550623	1	1172	192	83232	0.36534786716987605	2021-07-15	Jun-Aug	FL/Mideast
90+y	00-09y	0.9881650374072126	13	192	5703	83232	0.9760439016034412	2021-07-15	Jun-Aug	FL/Mideast
90+y	10-19y	0.672810671096453	16	192	10309	83232	0.664557768791809	2021-07-15	Jun-Aug	FL/Mideast
90+y	20-29y	0.9349210310289889	37	192	17156	83232	0.9234530025581188	2021-07-15	Jun-Aug	FL/Mideast
90+y	30-39y	1.1296591241944933	43	192	16501	83232	1.1158023784708655	2021-07-15	Jun-Aug	FL/Mideast
90+y	40-49y	1.2528905593844177	39	192	13494	83232	1.237522219033692	2021-07-15	Jun-Aug	FL/Mideast
90+y	50-59y	1.199881890898906	28	192	10116	83232	1.1851637711542198	2021-07-15	Jun-Aug	FL/Mideast
90+y	60-69y	0.6305464015151515	8	192	5500	83232	0.6228119257200977	2021-07-15	Jun-Aug	FL/Mideast
90+y	70-79y	0.9823584358476314	7	192	3089	83232	0.9703085256017352	2021-07-15	Jun-Aug	FL/Mideast
90+y	80-89y	0.36988499004550623	1	192	1172	83232	0.36534786716987605	2021-07-15	Jun-Aug	FL/Mideast
90+y	90+y	2.712673611111111e-5	0	192	192	83232	NA	2021-07-15	Jun-Aug	FL/Mideast
00-09y	00-09y	1.330054626758536	652	9305	9305	176626	1.2631301532519494	2021-07-15	Jun-Aug	FL/FL
00-09y	10-19y	1.104994079260191	1240	9305	21301	176626	1.049393996756355	2021-07-15	Jun-Aug	FL/FL
00-09y	20-29y	0.8784613113586267	1689	9305	36496	176626	0.8342596976986979	2021-07-15	Jun-Aug	FL/FL
00-09y	30-39y	0.9627122552749885	1866	9305	36792	176626	0.9142713795948396	2021-07-15	Jun-Aug	FL/FL
00-09y	40-49y	1.0328629751177942	1646	9305	30250	176626	0.9808923196097074	2021-07-15	Jun-Aug	FL/FL
00-09y	50-59y	0.9942108866142609	1061	9305	20257	176626	0.9441850915810653	2021-07-15	Jun-Aug	FL/FL
00-09y	60-69y	0.954238016175307	649	9305	12910	176626	0.9062235395156986	2021-07-15	Jun-Aug	FL/FL
00-09y	70-79y	1.0315897769787974	352	9305	6477	176626	0.9796831850914127	2021-07-15	Jun-Aug	FL/FL
00-09y	80-89y	1.042958161996727	130	9305	2366	176626	0.9904795460987201	2021-07-15	Jun-Aug	FL/FL
00-09y	90+y	0.8043153853860235	20	9305	472	176626	0.763844578685857	2021-07-15	Jun-Aug	FL/FL
10-19y	00-09y	1.104994079260191	1240	21301	9305	176626	1.049393996756355	2021-07-15	Jun-Aug	FL/FL
10-19y	10-19y	1.2682525076041429	3258	21301	21301	176626	1.2044377366637427	2021-07-15	Jun-Aug	FL/FL
10-19y	20-29y	0.9119829985464805	4014	21301	36496	176626	0.8660946712576784	2021-07-15	Jun-Aug	FL/FL
10-19y	30-39y	0.9355219435290761	4151	21301	36792	176626	0.8884492051129657	2021-07-15	Jun-Aug	FL/FL
10-19y	40-49y	0.9933846663001504	3624	21301	30250	176626	0.9434004442658451	2021-07-15	Jun-Aug	FL/FL
10-19y	50-59y	0.9991881933232327	2441	21301	20257	176626	0.9489119547185648	2021-07-15	Jun-Aug	FL/FL
10-19y	60-69y	0.9390220130910311	1462	21301	12910	176626	0.8917731613725361	2021-07-15	Jun-Aug	FL/FL
10-19y	70-79y	0.9588762573996454	749	21301	6477	176626	0.9106283979558336	2021-07-15	Jun-Aug	FL/FL
10-19y	80-89y	1.1249803613885474	321	21301	2366	176626	1.0683746274010169	2021-07-15	Jun-Aug	FL/FL
10-19y	90+y	0.7202720449982852	41	21301	472	176626	0.6840300543136622	2021-07-15	Jun-Aug	FL/FL
20-29y	00-09y	0.8784613113586267	1689	36496	9305	176626	0.8342596976986979	2021-07-15	Jun-Aug	FL/FL
20-29y	10-19y	0.9119829985464805	4014	36496	21301	176626	0.8660946712576784	2021-07-15	Jun-Aug	FL/FL
20-29y	20-29y	1.1019582024122898	8310	36496	36496	176626	1.0465108763859614	2021-07-15	Jun-Aug	FL/FL
20-29y	30-39y	1.0235083376337268	7781	36496	36792	176626	0.9720083802277111	2021-07-15	Jun-Aug	FL/FL
20-29y	40-49y	0.9811986722874192	6133	36496	30250	176626	0.9318276139661292	2021-07-15	Jun-Aug	FL/FL
20-29y	50-59y	0.9809642566605269	4106	36496	20257	176626	0.9316049934505773	2021-07-15	Jun-Aug	FL/FL
20-29y	60-69y	0.9682946462560247	2583	36496	12910	176626	0.9195728809268361	2021-07-15	Jun-Aug	FL/FL
20-29y	70-79y	0.998255998851228	1336	36496	6477	176626	0.9480266655563041	2021-07-15	Jun-Aug	FL/FL
20-29y	80-89y	0.8938735119549456	437	36496	2366	176626	0.8488964012667478	2021-07-15	Jun-Aug	FL/FL
20-29y	90+y	1.0971125115173987	107	36496	472	176626	1.0419090065382606	2021-07-15	Jun-Aug	FL/FL
30-39y	00-09y	0.9627122552749885	1866	36792	9305	176626	0.9142713795948396	2021-07-15	Jun-Aug	FL/FL
30-39y	10-19y	0.9355219435290761	4151	36792	21301	176626	0.8884492051129657	2021-07-15	Jun-Aug	FL/FL
30-39y	20-29y	1.0235083376337268	7781	36792	36496	176626	0.9720083802277111	2021-07-15	Jun-Aug	FL/FL
30-39y	30-39y	1.052983038473342	8070	36792	36792	176626	1	2021-07-15	Jun-Aug	FL/FL
30-39y	40-49y	1.0010771376817453	6308	36792	30250	176626	0.9507058529006772	2021-07-15	Jun-Aug	FL/FL
30-39y	50-59y	0.9906092783509249	4180	36792	20257	176626	0.9407647057517192	2021-07-15	Jun-Aug	FL/FL
30-39y	60-69y	0.9991775377532145	2687	36792	12910	176626	0.9489018353057833	2021-07-15	Jun-Aug	FL/FL
30-39y	70-79y	0.8938705930963572	1206	36792	6477	176626	0.8488936292766192	2021-07-15	Jun-Aug	FL/FL
30-39y	80-89y	0.8887111172317405	438	36792	2366	176626	0.8439937632046098	2021-07-15	Jun-Aug	FL/FL
30-39y	90+y	1.0679441989046992	105	36792	472	176626	1.0142083584300166	2021-07-15	Jun-Aug	FL/FL
